screen,file,line,operation,method,key_used,key_class,stable_id_available,rows_diverging_2021_2024,direction,evidence
exploration/E1_I0009_r2_rerun,exploration/E1_I0009_r2_rerun/src/E0_analyze_original.py,236,GROUPBY,groupby,team_id|season|half,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0009_r2_rerun,exploration/E1_I0009_r2_rerun/src/E0_analyze_original.py,239,PIVOT,pivot,team_id|season|half,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0009_r2_rerun,exploration/E1_I0009_r2_rerun/src/E0_analyze_original.py,289,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0009_r2_rerun,exploration/E1_I0009_r2_rerun/src/E1_analyze_original.py,32,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0009_r2_rerun,exploration/E1_I0009_r2_rerun/src/E1_analyze_original.py,35,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0009_r2_rerun,exploration/E1_I0009_r2_rerun/src/E1_analyze_original.py,36,UNIQUE,unique,year,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0009_r2_rerun,exploration/E1_I0009_r2_rerun/src/E1_analyze_original.py,46,GROUPBY,groupby,team_id|season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0009_r2_rerun,exploration/E1_I0009_r2_rerun/src/E1_analyze_original.py,51,JOIN,merge,game_id|opponent_team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0009_r2_rerun,exploration/E1_I0009_r2_rerun/src/E1_analyze_original.py,483,GROUPBY,groupby,team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0009_r2_rerun,exploration/E1_I0009_r2_rerun/src/E1_analyze_original.py,492,GROUPBY,groupby,team_id|season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0009_r2_rerun,exploration/E1_I0009_r2_rerun/step1_audit.py,27,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0009_r2_rerun,exploration/E1_I0009_r2_rerun/step1_audit.py,28,UNIQUE,unique,year,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0009_r2_rerun,exploration/E1_I0009_r2_rerun/step23_reproduce_and_rerun.py,52,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0009_r2_rerun,exploration/E1_I0009_r2_rerun/step23_reproduce_and_rerun.py,118,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0009_r2_rerun,exploration/E1_I0009_r2_rerun/step23_reproduce_and_rerun.py,119,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0009_r2_rerun,exploration/E1_I0009_r2_rerun/step23_reproduce_and_rerun.py,123,GROUPBY,groupby,team_id|season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0009_r2_rerun,exploration/E1_I0009_r2_rerun/step23_reproduce_and_rerun.py,128,JOIN,merge,game_id|opponent_team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0009_r2_rerun,exploration/E1_I0009_r2_rerun/step4_verdict_and_nulls.py,27,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0009_r2_rerun,exploration/E1_I0009_r2_rerun/step4_verdict_and_nulls.py,28,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0009_r2_rerun,exploration/E1_I0009_r2_rerun/step4_verdict_and_nulls.py,32,GROUPBY,groupby,team_id|season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0009_r2_rerun,exploration/E1_I0009_r2_rerun/step4_verdict_and_nulls.py,36,JOIN,merge,game_id|opponent_team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0009_r2_rerun,exploration/E1_I0009_r2_rerun/step4_verdict_and_nulls.py,121,GROUPBY,groupby,season|opponent_team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0009_r2_rerun,exploration/E1_I0009_r2_rerun/step4_verdict_and_nulls.py,126,GROUPBY,groupby,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0009_r2_rerun,exploration/E1_I0009_r2_rerun/step4_verdict_and_nulls.py,128,GROUPBY,groupby,game_id|opponent_team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0009_r2_rerun,exploration/E1_I0009_r2_rerun/step4_verdict_and_nulls.py,233,GROUPBY,groupby,game_id|opponent_team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0009_r2_rerun,exploration/E1_I0009_r2_rerun/step5_baseline_audit_and_gate.py,22,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0009_r2_rerun,exploration/E1_I0009_r2_rerun/step5_baseline_audit_and_gate.py,26,GROUPBY,groupby,team_id|season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0009_r2_rerun,exploration/E1_I0009_r2_rerun/step5_baseline_audit_and_gate.py,30,JOIN,merge,game_id|opponent_team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0011_split_alpha,exploration/E1_I0011_split_alpha/baseline/validate_baseline.py,33,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0011_split_alpha,exploration/E1_I0011_split_alpha/baseline/validate_baseline.py,36,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0011_split_alpha,exploration/E1_I0011_split_alpha/baseline/validate_baseline.py,146,MEMBERSHIP,isin,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0011_split_alpha,exploration/E1_I0011_split_alpha/build_frame.py,55,MEMBERSHIP,isin,<var:PARTITION>|season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0011_split_alpha,exploration/E1_I0011_split_alpha/build_frame.py,83,GROUPBY,groupby,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0011_split_alpha,exploration/E1_I0011_split_alpha/build_frame.py,95,GROUPBY,groupby,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0011_split_alpha,exploration/E1_I0011_split_alpha/build_frame.py,96,GROUPBY,groupby,season|half,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0011_split_alpha,exploration/E1_I0011_split_alpha/build_frame.py,98,GROUPBY,groupby,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0011_split_alpha,exploration/E1_I0011_split_alpha/build_frame.py,99,GROUPBY,groupby,season|half,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0011_split_alpha,exploration/E1_I0011_split_alpha/folds.py,46,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0011_split_alpha,exploration/E1_I0011_split_alpha/folds.py,48,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0011_split_alpha,exploration/E1_I0011_split_alpha/folds.py,54,MEMBERSHIP,isin,<var:cells>|_cell,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0011_split_alpha,exploration/E1_I0011_split_alpha/folds.py,55,GROUPBY,groupby,form|alpha_eff|alpha_exp,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0011_split_alpha,exploration/E1_I0011_split_alpha/folds.py,91,MEMBERSHIP,isin,PER36|RATE36|PER100|RATE100|form,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0011_split_alpha,exploration/E1_I0011_split_alpha/folds.py,156,SETINDEX,set_index,arm,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0011_split_alpha,exploration/E1_I0011_split_alpha/folds.py,171,PIVOT,pivot_table,protocol|fold|contrast,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0011_split_alpha,exploration/E1_I0011_split_alpha/folds.py,288,PIVOT,pivot_table,alpha_eff|alpha_exp,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0011_split_alpha,exploration/E1_I0011_split_alpha/grid.py,38,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0011_split_alpha,exploration/E1_I0011_split_alpha/grid.py,39,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0011_split_alpha,exploration/E1_I0011_split_alpha/grid.py,40,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0011_split_alpha,exploration/E1_I0011_split_alpha/grid.py,159,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0011_split_alpha,exploration/E1_I0011_split_alpha/i0009_baseline_delta.py,47,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0011_split_alpha,exploration/E1_I0011_split_alpha/i0009_baseline_delta.py,49,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0011_split_alpha,exploration/E1_I0011_split_alpha/i0009_baseline_delta.py,117,SETINDEX,set_index,baseline,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0011_split_alpha,exploration/E1_I0011_split_alpha/make_findings.py,145,PIVOT,pivot_table,protocol|fold|n_test|contrast,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0011_split_alpha,exploration/E1_I0011_split_alpha/make_findings.py,148,SETINDEX,set_index,arm,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0011_split_alpha,exploration/E1_I0011_split_alpha/make_findings.py,209,SETINDEX,set_index,control,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0011_split_alpha,exploration/E1_I0011_split_alpha/placebo.py,45,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0011_split_alpha,exploration/E1_I0011_split_alpha/placebo.py,47,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0011_split_alpha,exploration/E1_I0011_split_alpha/role_conditional.py,33,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0011_split_alpha,exploration/E1_I0011_split_alpha/role_conditional.py,37,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0011_split_alpha,exploration/E1_I0011_split_alpha/role_conditional.py,44,MEMBERSHIP,isin,<var:tiers>|slice,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0011_split_alpha,exploration/E1_I0011_split_alpha/role_conditional.py,53,MEMBERSHIP,isin,<var:seasons>|season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0011_split_alpha,exploration/E1_I0011_split_alpha/role_conditional.py,54,GROUPBY,groupby,alpha_eff|alpha_exp,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0012_survivor_2021drop,exploration/E1_I0012_survivor_2021drop/run_drop2021.py,83,JOIN,merge,season|opp_team_id|gdate,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0012_survivor_2021drop,exploration/E1_I0012_survivor_2021drop/run_drop2021.py,113,LOOKUP,map,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0012_survivor_2021drop,exploration/E1_I0012_survivor_2021drop/run_drop2021.py,169,MEMBERSHIP,isin,<var:DROP>|season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0012_survivor_2021drop,exploration/E1_I0012_survivor_2021drop/run_recency.py,58,JOIN,merge,season|opp_team_id|gdate,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0012_survivor_2021drop,exploration/E1_I0012_survivor_2021drop/run_recency.py,66,MEMBERSHIP,isin,<var:seas>|season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0013_tempo_redundancy,exploration/E1_I0013_tempo_redundancy/e1_lib.py,148,GROUPBY,groupby,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0013_tempo_redundancy,exploration/E1_I0013_tempo_redundancy/e1_lib.py,149,PIVOT,pivot_table,gdate|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0013_tempo_redundancy,exploration/E1_I0013_tempo_redundancy/e1_lib.py,248,JOIN,merge,season|game_id|opp_team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0013_tempo_redundancy,exploration/E1_I0013_tempo_redundancy/e1_lib.py,251,JOIN,merge,season|game_id|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0013_tempo_redundancy,exploration/E1_I0013_tempo_redundancy/step0_env_audit.py,166,MEMBERSHIP,isin,<var:PARTITION>|season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0013_tempo_redundancy,exploration/E1_I0013_tempo_redundancy/step0_env_audit.py,182,MEMBERSHIP,isin,<var:PARTITION>|season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0013_tempo_redundancy,exploration/E1_I0013_tempo_redundancy/step2_reproduce.py,37,GROUPBY,groupby,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0013_tempo_redundancy,exploration/E1_I0013_tempo_redundancy/step2_reproduce.py,109,GROUPBY,groupby,game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0013_tempo_redundancy,exploration/E1_I0013_tempo_redundancy/step2_reproduce.py,113,GROUPBY,groupby,game_id|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0013_tempo_redundancy,exploration/E1_I0013_tempo_redundancy/step2_reproduce.py,114,GROUPBY,groupby,season|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0013_tempo_redundancy,exploration/E1_I0013_tempo_redundancy/step2_reproduce.py,178,JOIN,merge,season|game_id|opp_team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0013_tempo_redundancy,exploration/E1_I0013_tempo_redundancy/step2_reproduce.py,180,JOIN,merge,season|game_id|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0013_tempo_redundancy,exploration/E1_I0013_tempo_redundancy/step2_reproduce.py,201,GROUPBY,groupby,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0013_tempo_redundancy,exploration/E1_I0013_tempo_redundancy/step2_reproduce.py,213,GROUPBY,groupby,season|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0013_tempo_redundancy,exploration/E1_I0013_tempo_redundancy/step3_redundancy.py,53,GROUPBY,groupby,season|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0013_tempo_redundancy,exploration/E1_I0013_tempo_redundancy/step3_redundancy.py,54,GROUPBY,groupby,season|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0013_tempo_redundancy,exploration/E1_I0013_tempo_redundancy/step3_redundancy.py,88,JOIN,merge,season|game_id|opp_team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0013_tempo_redundancy,exploration/E1_I0013_tempo_redundancy/step3_redundancy.py,91,JOIN,merge,season|game_id|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0013_tempo_redundancy,exploration/E1_I0013_tempo_redundancy/step3_redundancy.py,119,GROUPBY,groupby,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0013_tempo_redundancy,exploration/E1_I0013_tempo_redundancy/step3_redundancy.py,122,JOIN,merge,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0013_tempo_redundancy,exploration/E1_I0013_tempo_redundancy/step3_redundancy.py,172,GROUPBY,groupby,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0013_tempo_redundancy,exploration/E1_I0013_tempo_redundancy/step3_redundancy.py,278,GROUPBY,groupby,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0013_tempo_redundancy,exploration/E1_I0013_tempo_redundancy/step3_redundancy.py,279,GROUPBY,groupby,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0013_tempo_redundancy,exploration/E1_I0013_tempo_redundancy/step3_redundancy.py,332,GROUPBY,groupby,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0013_tempo_redundancy,exploration/E1_I0013_tempo_redundancy/step3d_step4.py,104,JOIN,merge,game_id|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0013_tempo_redundancy,exploration/E1_I0013_tempo_redundancy/step3d_step4.py,120,JOIN,merge,season|game_id|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0013_tempo_redundancy,exploration/E1_I0013_tempo_redundancy/step3d_step4.py,123,JOIN,merge,season|game_id|opp_team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0013_tempo_redundancy,exploration/E1_I0013_tempo_redundancy/step3d_step4.py,130,GROUPBY,groupby,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0013_tempo_redundancy,exploration/E1_I0013_tempo_redundancy/step3d_step4.py,234,JOIN,merge,season|game_id|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0013_tempo_redundancy,exploration/E1_I0013_tempo_redundancy/step3d_step4.py,236,GROUPBY,groupby,season|game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0013_tempo_redundancy,exploration/E1_I0013_tempo_redundancy/step3d_step4.py,237,JOIN,merge,season|game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0013_tempo_redundancy,exploration/E1_I0013_tempo_redundancy/step3d_step4.py,244,GROUPBY,groupby,team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0013_tempo_redundancy,exploration/E1_I0013_tempo_redundancy/step3d_step4.py,251,GROUPBY,groupby,team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0013_tempo_redundancy,exploration/E1_I0013_tempo_redundancy/step3d_step4.py,292,GROUPBY,groupby,team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0013_tempo_redundancy,exploration/E1_I0013_tempo_redundancy/step3d_step4.py,294,PIVOT,pivot_table,team_id|_h,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0018_teammate_volume_channel,exploration/E1_I0018_teammate_volume_channel/s01_build_frame.py,56,MEMBERSHIP,isin,<var:SEASONS>|season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0018_teammate_volume_channel,exploration/E1_I0018_teammate_volume_channel/s01_build_frame.py,98,GROUPBY,groupby,season|team_id|game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0018_teammate_volume_channel,exploration/E1_I0018_teammate_volume_channel/s01_build_frame.py,104,GROUPBY,groupby,season|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0018_teammate_volume_channel,exploration/E1_I0018_teammate_volume_channel/s01_build_frame.py,188,GROUPBY,groupby,season|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0018_teammate_volume_channel,exploration/E1_I0018_teammate_volume_channel/s01_build_frame.py,193,GROUPBY,groupby,season|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0018_teammate_volume_channel,exploration/E1_I0018_teammate_volume_channel/s01_build_frame.py,282,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0018_teammate_volume_channel,exploration/E1_I0018_teammate_volume_channel/s01_build_frame.py,285,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0018_teammate_volume_channel,exploration/E1_I0018_teammate_volume_channel/s01_build_frame.py,394,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0018_teammate_volume_channel,exploration/E1_I0018_teammate_volume_channel/s02_reproduce.py,168,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0018_teammate_volume_channel,exploration/E1_I0018_teammate_volume_channel/s06_tiptime_diagnostics.py,74,MEMBERSHIP,isin,<var:SEASONS>|season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0018_teammate_volume_channel,exploration/E1_I0018_teammate_volume_channel/s06_tiptime_diagnostics.py,83,GROUPBY,groupby,season|team_id|game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0018_teammate_volume_channel,exploration/E1_I0018_teammate_volume_channel/s06_tiptime_diagnostics.py,88,GROUPBY,groupby,season|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0020_coldstart_tiering,exploration/E1_I0020_coldstart_tiering/ct_base.py,181,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0020_coldstart_tiering,exploration/E1_I0020_coldstart_tiering/ct_base.py,186,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0020_coldstart_tiering,exploration/E1_I0020_coldstart_tiering/ct_base.py,201,MEMBERSHIP,isin,<var:PARTITION>|season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0020_coldstart_tiering,exploration/E1_I0020_coldstart_tiering/ct_base.py,223,MEMBERSHIP,isin,<var:PARTITION>|season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0020_coldstart_tiering,exploration/E1_I0020_coldstart_tiering/ct_base.py,231,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0020_coldstart_tiering,exploration/E1_I0020_coldstart_tiering/ct_base.py,269,GROUPBY,groupby,game_id|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0020_coldstart_tiering,exploration/E1_I0020_coldstart_tiering/ct_base.py,273,GROUPBY,groupby,game_id|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0020_coldstart_tiering,exploration/E1_I0020_coldstart_tiering/ct_base.py,300,SETINDEX,set_index,_i,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0020_coldstart_tiering,exploration/E1_I0020_coldstart_tiering/ct_base.py,300,GROUPBY,groupby,_i,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0020_coldstart_tiering,exploration/E1_I0020_coldstart_tiering/ct_base.py,350,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0020_coldstart_tiering,exploration/E1_I0020_coldstart_tiering/ct_base.py,407,LOOKUP,map,pos_group,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0020_coldstart_tiering,exploration/E1_I0020_coldstart_tiering/ct_base.py,408,LOOKUP,map,pos_full,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0020_coldstart_tiering,exploration/E1_I0020_coldstart_tiering/ct_base.py,409,LOOKUP,map,draft_bucket,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0020_coldstart_tiering,exploration/E1_I0020_coldstart_tiering/ct_base.py,410,LOOKUP,map,depth_bucket,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0020_coldstart_tiering,exploration/E1_I0020_coldstart_tiering/s00_inspect.py,54,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0020_coldstart_tiering,exploration/E1_I0020_coldstart_tiering/s01_reproduce.py,46,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0020_coldstart_tiering,exploration/E1_I0020_coldstart_tiering/s01_reproduce.py,51,GROUPBY,groupby,depth_quintile,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0020_coldstart_tiering,exploration/E1_I0020_coldstart_tiering/s02b_diagnose.py,39,MEMBERSHIP,isin,<attr:SCREEN_SEASONS>|season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0020_coldstart_tiering,exploration/E1_I0020_coldstart_tiering/s03_placeholders.py,68,GROUPBY,groupby,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0020_coldstart_tiering,exploration/E1_I0020_coldstart_tiering/s04_decompose_and_crossover.py,299,UNIQUE,unique,population,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0021_heterogeneity_diagnostic,exploration/E1_I0021_heterogeneity_diagnostic/hd_base.py,83,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0021_heterogeneity_diagnostic,exploration/E1_I0021_heterogeneity_diagnostic/hd_base.py,87,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0021_heterogeneity_diagnostic,exploration/E1_I0021_heterogeneity_diagnostic/hd_base.py,105,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0021_heterogeneity_diagnostic,exploration/E1_I0021_heterogeneity_diagnostic/hd_base.py,108,MEMBERSHIP,isin,<var:SCREEN_SEASONS>|season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
