family,zone,metric,null_level,draw,value
conversion,Restricted Area,diff,row_naive,1387,-0.0034875977004325356
conversion,Restricted Area,diff,row_naive,1388,0.005693122002799694
conversion,Restricted Area,diff,row_naive,1389,-0.014029355649910123
conversion,Restricted Area,diff,row_naive,1390,-0.008938822653066794
conversion,Restricted Area,diff,row_naive,1391,0.0012844381188673352
conversion,Restricted Area,diff,row_naive,1392,-0.012858322113641876
conversion,Restricted Area,diff,row_naive,1393,0.0054423763636806885
conversion,Restricted Area,diff,row_naive,1394,-0.004924815019374035
conversion,Restricted Area,diff,row_naive,1395,-0.0028465660593711265
conversion,Restricted Area,diff,row_naive,1396,-0.011342998978779516
conversion,Restricted Area,diff,row_naive,1397,0.0025027930245563592
conversion,Restricted Area,diff,row_naive,1398,0.0005872670171042031
conversion,Restricted Area,diff,row_naive,1399,-0.01123196520881133
conversion,Restricted Area,diff,row_naive,1400,-0.001892916235629975
conversion,Restricted Area,diff,row_naive,1401,-0.007034081510256479
conversion,Restricted Area,diff,row_naive,1402,-0.005548015182815183
conversion,Restricted Area,diff,row_naive,1403,-0.002036014097234799
conversion,Restricted Area,diff,row_naive,1404,0.008990321345105
conversion,Restricted Area,diff,row_naive,1405,-0.0005709555837649766
conversion,Restricted Area,diff,row_naive,1406,-0.00788230604007024
conversion,Restricted Area,diff,row_naive,1407,-0.0016281290873920023
conversion,Restricted Area,diff,row_naive,1408,-0.00036041632852301707
conversion,Restricted Area,diff,row_naive,1409,0.004922358339873998
conversion,Restricted Area,diff,row_naive,1410,0.005472788957369875
conversion,Restricted Area,diff,row_naive,1411,0.00016303551939400042
conversion,Restricted Area,diff,row_naive,1412,0.0020354063276708605
conversion,Restricted Area,diff,row_naive,1413,-0.010266676166251846
conversion,Restricted Area,diff,row_naive,1414,-0.00099631999251267
conversion,Restricted Area,diff,row_naive,1415,-0.005889114544975198
conversion,Restricted Area,diff,row_naive,1416,-0.006521926104518231
conversion,Restricted Area,diff,row_naive,1417,-0.004708664532206364
conversion,Restricted Area,diff,row_naive,1418,-0.006022822151664402
conversion,Restricted Area,diff,row_naive,1419,-0.0017786336743907984
conversion,Restricted Area,diff,row_naive,1420,-0.006929681733858578
conversion,Restricted Area,diff,row_naive,1421,0.0033866739193392516
conversion,Restricted Area,diff,row_naive,1422,0.004526202115612589
conversion,Restricted Area,diff,row_naive,1423,-0.007228472313542022
conversion,Restricted Area,diff,row_naive,1424,0.003940953093935321
conversion,Restricted Area,diff,row_naive,1425,-0.00332675651609122
conversion,Restricted Area,diff,row_naive,1426,-0.001143223275438936
conversion,Restricted Area,diff,row_naive,1427,-0.005558982384951585
conversion,Restricted Area,diff,row_naive,1428,7.346830915486006e-05
conversion,Restricted Area,diff,row_naive,1429,-0.005626794223711167
conversion,Restricted Area,diff,row_naive,1430,0.0051276314230609835
conversion,Restricted Area,diff,row_naive,1431,-0.0048512745246027085
conversion,Restricted Area,diff,row_naive,1432,-0.002994393519458322
conversion,Restricted Area,diff,row_naive,1433,-0.011292719582737986
conversion,Restricted Area,diff,row_naive,1434,-0.006795424445569914
conversion,Restricted Area,diff,row_naive,1435,-0.007161323209296933
conversion,Restricted Area,diff,row_naive,1436,-0.0013506076661269658
conversion,Restricted Area,diff,row_naive,1437,0.001245247324150133
conversion,Restricted Area,diff,row_naive,1438,0.0033609911936403904
conversion,Restricted Area,diff,row_naive,1439,-0.00010262991214884812
conversion,Restricted Area,diff,row_naive,1440,-0.00023686527977198092
conversion,Restricted Area,diff,row_naive,1441,-0.012446288570454165
conversion,Restricted Area,diff,row_naive,1442,-0.0022685648404404514
conversion,Restricted Area,diff,row_naive,1443,-0.005999416647834593
conversion,Restricted Area,diff,row_naive,1444,-0.007297832981029707
conversion,Restricted Area,diff,row_naive,1445,-0.00358155793625763
conversion,Restricted Area,diff,row_naive,1446,-0.00924121840821586
conversion,Restricted Area,diff,row_naive,1447,0.004576114686168226
conversion,Restricted Area,diff,row_naive,1448,-0.006521247739089691
conversion,Restricted Area,diff,row_naive,1449,-0.008232347140271799
conversion,Restricted Area,diff,row_naive,1450,-0.0040178905158663215
conversion,Restricted Area,diff,row_naive,1451,-0.003744623754047023
conversion,Restricted Area,diff,row_naive,1452,0.0024617057102982757
conversion,Restricted Area,diff,row_naive,1453,0.007641885292731538
conversion,Restricted Area,diff,row_naive,1454,-0.0027592817764029156
conversion,Restricted Area,diff,row_naive,1455,-0.0077466091743817606
conversion,Restricted Area,diff,row_naive,1456,-0.001428304205311683
conversion,Restricted Area,diff,row_naive,1457,-0.006660903584733781
conversion,Restricted Area,diff,row_naive,1458,-0.011981166027487142
conversion,Restricted Area,diff,row_naive,1459,-0.00020779037949310145
conversion,Restricted Area,diff,row_naive,1460,-0.005318916575487093
conversion,Restricted Area,diff,row_naive,1461,-0.0027706297894655274
conversion,Restricted Area,diff,row_naive,1462,0.0027691660978314877
conversion,Restricted Area,diff,row_naive,1463,-0.004936210628963917
conversion,Restricted Area,diff,row_naive,1464,-0.004431355850540912
conversion,Restricted Area,diff,row_naive,1465,-0.0015467849729408284
conversion,Restricted Area,diff,row_naive,1466,0.0010225739713376147
conversion,Restricted Area,diff,row_naive,1467,-0.006841447873813699
conversion,Restricted Area,diff,row_naive,1468,-0.0034389597201428053
conversion,Restricted Area,diff,row_naive,1469,-0.010778308723066884
conversion,Restricted Area,diff,row_naive,1470,-0.0028205414865039684
conversion,Restricted Area,diff,row_naive,1471,0.0008934159672413769
conversion,Restricted Area,diff,row_naive,1472,-0.01029156146049907
conversion,Restricted Area,diff,row_naive,1473,-0.0033899540440165583
conversion,Restricted Area,diff,row_naive,1474,-0.0010662127023434542
conversion,Restricted Area,diff,row_naive,1475,-0.0009845109513862602
conversion,Restricted Area,diff,row_naive,1476,-0.0046438174432913825
conversion,Restricted Area,diff,row_naive,1477,-0.010745023701159009
conversion,Restricted Area,diff,row_naive,1478,-0.003906411199888011
conversion,Restricted Area,diff,row_naive,1479,0.0002227089676257836
conversion,Restricted Area,diff,row_naive,1480,0.004821289687886137
conversion,Restricted Area,diff,row_naive,1481,-0.0013945891527204644
conversion,Restricted Area,diff,row_naive,1482,-0.002509654523175006
conversion,Restricted Area,diff,row_naive,1483,0.0006560314202336862
conversion,Restricted Area,diff,row_naive,1484,0.0015770341497749938
conversion,Restricted Area,diff,row_naive,1485,-0.014878728371209944
conversion,Restricted Area,diff,row_naive,1486,-0.0006774854094040411
conversion,Restricted Area,diff,row_naive,1487,0.004129795448146566
conversion,Restricted Area,diff,row_naive,1488,-0.009968295773738279
conversion,Restricted Area,diff,row_naive,1489,0.002023222154142083
conversion,Restricted Area,diff,row_naive,1490,0.004765895107462086
conversion,Restricted Area,diff,row_naive,1491,-0.0010441199967564595
conversion,Restricted Area,diff,row_naive,1492,-0.0061067811368933035
conversion,Restricted Area,diff,row_naive,1493,-0.003857810807714651
conversion,Restricted Area,diff,row_naive,1494,-0.004048977810535524
conversion,Restricted Area,diff,row_naive,1495,0.01231543996343705
conversion,Restricted Area,diff,row_naive,1496,-0.0016806685620843341
conversion,Restricted Area,diff,row_naive,1497,0.002632308359691539
conversion,Restricted Area,diff,row_naive,1498,0.003605675478435647
conversion,Restricted Area,diff,row_naive,1499,0.00034404779605105374
conversion,Restricted Area,diff,row_naive,1500,-0.0012795989760256434
conversion,Restricted Area,diff,row_naive,1501,0.0033025316544472716
conversion,Restricted Area,diff,row_naive,1502,0.0035567083113606374
conversion,Restricted Area,diff,row_naive,1503,-0.007036530488631279
conversion,Restricted Area,diff,row_naive,1504,-0.004585583553224151
conversion,Restricted Area,diff,row_naive,1505,-0.004120487708963058
conversion,Restricted Area,diff,row_naive,1506,-0.0027287888460916106
conversion,Restricted Area,diff,row_naive,1507,-0.0016063958327915905
conversion,Restricted Area,diff,row_naive,1508,0.0013628274505451845
conversion,Restricted Area,diff,row_naive,1509,-0.0011376962344996867
conversion,Restricted Area,diff,row_naive,1510,0.002585414571062968
conversion,Restricted Area,diff,row_naive,1511,-0.0017645581313385002
conversion,Restricted Area,diff,row_naive,1512,-0.004179478993149451
conversion,Restricted Area,diff,row_naive,1513,0.005022730963611305
conversion,Restricted Area,diff,row_naive,1514,0.0074476866770289245
conversion,Restricted Area,diff,row_naive,1515,-0.011506654662923395
conversion,Restricted Area,diff,row_naive,1516,0.0008608375684457895
conversion,Restricted Area,diff,row_naive,1517,0.0011649725504245434
conversion,Restricted Area,diff,row_naive,1518,-0.0020556785342135575
conversion,Restricted Area,diff,row_naive,1519,-0.0032921062092447274
conversion,Restricted Area,diff,row_naive,1520,-0.011479939763416509
conversion,Restricted Area,diff,row_naive,1521,0.00023267259969008357
conversion,Restricted Area,diff,row_naive,1522,-0.0019404891014833522
conversion,Restricted Area,diff,row_naive,1523,0.0014290767196083018
conversion,Restricted Area,diff,row_naive,1524,0.001658424669048074
conversion,Restricted Area,diff,row_naive,1525,-0.0009638505391659979
conversion,Restricted Area,diff,row_naive,1526,-0.009853240531024349
conversion,Restricted Area,diff,row_naive,1527,-0.008328115022077406
conversion,Restricted Area,diff,row_naive,1528,-0.007029661752720784
conversion,Restricted Area,diff,row_naive,1529,-0.002451690994449883
conversion,Restricted Area,diff,row_naive,1530,-0.00021953164977132358
conversion,Restricted Area,diff,row_naive,1531,-0.0036735112592771926
conversion,Restricted Area,diff,row_naive,1532,-0.003984854108073651
conversion,Restricted Area,diff,row_naive,1533,-0.00792279764040692
conversion,Restricted Area,diff,row_naive,1534,-0.006017578554322421
conversion,Restricted Area,diff,row_naive,1535,-0.0024107324948802566
conversion,Restricted Area,diff,row_naive,1536,0.006557590263617359
conversion,Restricted Area,diff,row_naive,1537,-0.004077644411216258
conversion,Restricted Area,diff,row_naive,1538,-0.008667134895698293
conversion,Restricted Area,diff,row_naive,1539,-0.0067774484955324
conversion,Restricted Area,diff,row_naive,1540,-0.006396885605428793
conversion,Restricted Area,diff,row_naive,1541,-0.00608857154215698
conversion,Restricted Area,diff,row_naive,1542,-0.0021371558093272254
conversion,Restricted Area,diff,row_naive,1543,-0.003693399060726073
conversion,Restricted Area,diff,row_naive,1544,-0.005277578296838536
conversion,Restricted Area,diff,row_naive,1545,-0.002287728625127639
conversion,Restricted Area,diff,row_naive,1546,0.001958187823746696
conversion,Restricted Area,diff,row_naive,1547,0.0021639053568114487
conversion,Restricted Area,diff,row_naive,1548,-0.003763728931352038
conversion,Restricted Area,diff,row_naive,1549,-0.0057652269111160195
conversion,Restricted Area,diff,row_naive,1550,0.0009015812127397185
conversion,Restricted Area,diff,row_naive,1551,0.0002344344870676919
conversion,Restricted Area,diff,row_naive,1552,0.005782581581499562
conversion,Restricted Area,diff,row_naive,1553,-0.004692584742546187
conversion,Restricted Area,diff,row_naive,1554,-0.009383516977114061
conversion,Restricted Area,diff,row_naive,1555,-0.0023509972458617113
conversion,Restricted Area,diff,row_naive,1556,0.003914839963831579
conversion,Restricted Area,diff,row_naive,1557,-0.0012901882562908118
conversion,Restricted Area,diff,row_naive,1558,-0.004626216999300167
conversion,Restricted Area,diff,row_naive,1559,-0.007732791070044327
conversion,Restricted Area,diff,row_naive,1560,-0.007941261111444024
conversion,Restricted Area,diff,row_naive,1561,-0.000283626991728863
conversion,Restricted Area,diff,row_naive,1562,0.0010089138038318077
conversion,Restricted Area,diff,row_naive,1563,-0.0080999509245122
conversion,Restricted Area,diff,row_naive,1564,0.004139695315526154
conversion,Restricted Area,diff,row_naive,1565,-0.009793205941965822
conversion,Restricted Area,diff,row_naive,1566,-0.004226596008702615
conversion,Restricted Area,diff,row_naive,1567,-0.006290687094981453
conversion,Restricted Area,diff,row_naive,1568,-0.009186512945556384
conversion,Restricted Area,diff,row_naive,1569,0.0049480814577834275
conversion,Restricted Area,diff,row_naive,1570,-0.00339506557788472
conversion,Restricted Area,diff,row_naive,1571,-0.01878401008271214
conversion,Restricted Area,diff,row_naive,1572,-0.011698896559194696
conversion,Restricted Area,diff,row_naive,1573,-0.005140084555012349
conversion,Restricted Area,diff,row_naive,1574,-0.0005979442934932223
conversion,Restricted Area,diff,row_naive,1575,-0.0019758233706974773
conversion,Restricted Area,diff,row_naive,1576,-0.0016399568561694972
conversion,Restricted Area,diff,row_naive,1577,-0.003948212699271614
conversion,Restricted Area,diff,row_naive,1578,0.0018159386126756502
conversion,Restricted Area,diff,row_naive,1579,0.0011187896669100214
conversion,Restricted Area,diff,row_naive,1580,-0.005301939501626678
conversion,Restricted Area,diff,row_naive,1581,-0.004635245576255441
conversion,Restricted Area,diff,row_naive,1582,0.0012327993782128178
conversion,Restricted Area,diff,row_naive,1583,0.003985854511399005
conversion,Restricted Area,diff,row_naive,1584,0.0016112442097089253
conversion,Restricted Area,diff,row_naive,1585,-0.003960162081865497
conversion,Restricted Area,diff,row_naive,1586,0.002699413817685268
conversion,Restricted Area,diff,row_naive,1587,-0.0037739352831122463
conversion,Restricted Area,diff,row_naive,1588,0.000857456117356829
conversion,Restricted Area,diff,row_naive,1589,-0.00342870451245616
conversion,Restricted Area,diff,row_naive,1590,-0.004464801861371218
conversion,Restricted Area,diff,row_naive,1591,0.00012793334242422005
conversion,Restricted Area,diff,row_naive,1592,-0.010655712779434712
conversion,Restricted Area,diff,row_naive,1593,0.0036556960768011275
conversion,Restricted Area,diff,row_naive,1594,0.0020143163263510885
conversion,Restricted Area,diff,row_naive,1595,0.005422039979173826
conversion,Restricted Area,diff,row_naive,1596,-0.0025212389216010883
conversion,Restricted Area,diff,row_naive,1597,-0.001474122960928137
conversion,Restricted Area,diff,row_naive,1598,0.00019341537458134116
conversion,Restricted Area,diff,row_naive,1599,0.002154239481328893
conversion,Restricted Area,diff,row_naive,1600,0.004816534286543362
conversion,Restricted Area,diff,row_naive,1601,-0.005654645379111806
conversion,Restricted Area,diff,row_naive,1602,0.0026695782461201955
conversion,Restricted Area,diff,row_naive,1603,-0.005091728776716967
conversion,Restricted Area,diff,row_naive,1604,0.002537269425411475
conversion,Restricted Area,diff,row_naive,1605,-0.010267495380246348
conversion,Restricted Area,diff,row_naive,1606,0.006601881282233299
conversion,Restricted Area,diff,row_naive,1607,0.00221689087349737
conversion,Restricted Area,diff,row_naive,1608,-0.0023424736724221235
conversion,Restricted Area,diff,row_naive,1609,-0.0017338533525923729
conversion,Restricted Area,diff,row_naive,1610,-0.010777169877699048
conversion,Restricted Area,diff,row_naive,1611,-0.008007869318565772
conversion,Restricted Area,diff,row_naive,1612,-0.009553947443899464
conversion,Restricted Area,diff,row_naive,1613,-0.006613483495585397
conversion,Restricted Area,diff,row_naive,1614,-0.0011986011958456267
conversion,Restricted Area,diff,row_naive,1615,-0.0011841385696844452
conversion,Restricted Area,diff,row_naive,1616,-0.003588220122406514
conversion,Restricted Area,diff,row_naive,1617,-0.00202630803948145
conversion,Restricted Area,diff,row_naive,1618,0.0016518191660184938
conversion,Restricted Area,diff,row_naive,1619,-0.00022936616411103113
conversion,Restricted Area,diff,row_naive,1620,-0.007833975629589053
conversion,Restricted Area,diff,row_naive,1621,-0.0033367621570180262
conversion,Restricted Area,diff,row_naive,1622,0.004419286436525987
conversion,Restricted Area,diff,row_naive,1623,-0.0015797553270506916
conversion,Restricted Area,diff,row_naive,1624,0.0062199836836195855
conversion,Restricted Area,diff,row_naive,1625,0.006215418191176705
conversion,Restricted Area,diff,row_naive,1626,0.005092275522935721
conversion,Restricted Area,diff,row_naive,1627,-0.0010641914182994423
conversion,Restricted Area,diff,row_naive,1628,-0.005521527568926274
conversion,Restricted Area,diff,row_naive,1629,-0.0014002838791269475
conversion,Restricted Area,diff,row_naive,1630,0.006169019751537621
conversion,Restricted Area,diff,row_naive,1631,-0.0024494952667345796
conversion,Restricted Area,diff,row_naive,1632,-0.0013422562894454498
conversion,Restricted Area,diff,row_naive,1633,-0.007975207335064337
conversion,Restricted Area,diff,row_naive,1634,-0.0019039581353422694
conversion,Restricted Area,diff,row_naive,1635,-0.0047013650472361316
conversion,Restricted Area,diff,row_naive,1636,0.0017648694042735563
conversion,Restricted Area,diff,row_naive,1637,-0.004415818276913336
conversion,Restricted Area,diff,row_naive,1638,-0.0001791806214348538
conversion,Restricted Area,diff,row_naive,1639,-0.010793988461108805
conversion,Restricted Area,diff,row_naive,1640,-0.003255091311862952
conversion,Restricted Area,diff,row_naive,1641,0.005285380289149683
conversion,Restricted Area,diff,row_naive,1642,-0.002997988903221398
conversion,Restricted Area,diff,row_naive,1643,0.000812316891215685
conversion,Restricted Area,diff,row_naive,1644,0.003966764685469096
conversion,Restricted Area,diff,row_naive,1645,-0.0006702977639956905
conversion,Restricted Area,diff,row_naive,1646,-0.0029920029766831117
conversion,Restricted Area,diff,row_naive,1647,-0.00274727095330638
conversion,Restricted Area,diff,row_naive,1648,0.002801968923570171
conversion,Restricted Area,diff,row_naive,1649,-0.00489488385428998
conversion,Restricted Area,diff,row_naive,1650,0.0011230540007417633
conversion,Restricted Area,diff,row_naive,1651,-0.009184957766035912
conversion,Restricted Area,diff,row_naive,1652,0.0065226313686061795
conversion,Restricted Area,diff,row_naive,1653,0.0032387795114104936
conversion,Restricted Area,diff,row_naive,1654,-0.005132261193145557
conversion,Restricted Area,diff,row_naive,1655,-0.0005129787115454179
conversion,Restricted Area,diff,row_naive,1656,-0.008068100813986774
conversion,Restricted Area,diff,row_naive,1657,-0.0025409072103575476
conversion,Restricted Area,diff,row_naive,1658,-0.009541530709861714
conversion,Restricted Area,diff,row_naive,1659,-0.003983046303339691
conversion,Restricted Area,diff,row_naive,1660,-0.0015618414846298267
conversion,Restricted Area,diff,row_naive,1661,-0.0027773425954848163
conversion,Restricted Area,diff,row_naive,1662,-0.00043275673942180836
conversion,Restricted Area,diff,row_naive,1663,0.00019729797949909395
conversion,Restricted Area,diff,row_naive,1664,0.001490298881509501
conversion,Restricted Area,diff,row_naive,1665,-0.010331544743363306
conversion,Restricted Area,diff,row_naive,1666,-0.0023692571602615775
conversion,Restricted Area,diff,row_naive,1667,0.002078974143847847
conversion,Restricted Area,diff,row_naive,1668,-0.0039029283863082037
conversion,Restricted Area,diff,row_naive,1669,-0.0015600334353041208
conversion,Restricted Area,diff,row_naive,1670,-0.003263993183238662
conversion,Restricted Area,diff,row_naive,1671,-0.0025369778995531704
conversion,Restricted Area,diff,row_naive,1672,-0.0001690422050670186
conversion,Restricted Area,diff,row_naive,1673,-0.0011852354642695414
conversion,Restricted Area,diff,row_naive,1674,-0.005363547937257806
conversion,Restricted Area,diff,row_naive,1675,-0.0001553918207175735
conversion,Restricted Area,diff,row_naive,1676,-0.00518658522343776
conversion,Restricted Area,diff,row_naive,1677,0.0020028506693883217
conversion,Restricted Area,diff,row_naive,1678,-0.0031581180806981354
conversion,Restricted Area,diff,row_naive,1679,-0.0037581593556739318
conversion,Restricted Area,diff,row_naive,1680,-0.00238337612073645
conversion,Restricted Area,diff,row_naive,1681,-0.009290066207203794
conversion,Restricted Area,diff,row_naive,1682,0.0006001955557923295
conversion,Restricted Area,diff,row_naive,1683,-0.013332160271142868
conversion,Restricted Area,diff,row_naive,1684,-0.0010776113992778374
conversion,Restricted Area,diff,row_naive,1685,0.0006832250349360905
conversion,Restricted Area,diff,row_naive,1686,-0.002797599623220855
conversion,Restricted Area,diff,row_naive,1687,0.0022492985986959585
conversion,Restricted Area,diff,row_naive,1688,-0.006089233433604334
conversion,Restricted Area,diff,row_naive,1689,-0.0015265128618076186
conversion,Restricted Area,diff,row_naive,1690,-0.004086780200204066
conversion,Restricted Area,diff,row_naive,1691,-0.008150274636433093
conversion,Restricted Area,diff,row_naive,1692,-0.01029854902470395
conversion,Restricted Area,diff,row_naive,1693,0.003565197224893115
conversion,Restricted Area,diff,row_naive,1694,-0.0010964143602914629
conversion,Restricted Area,diff,row_naive,1695,-0.00958603857766329
conversion,Restricted Area,diff,row_naive,1696,-0.005031731492407082
conversion,Restricted Area,diff,row_naive,1697,-0.006676989986621647
conversion,Restricted Area,diff,row_naive,1698,0.004075935275116777
conversion,Restricted Area,diff,row_naive,1699,0.0033986721108141887
conversion,Restricted Area,diff,row_naive,1700,-0.0014625494069870578
conversion,Restricted Area,diff,row_naive,1701,-0.0018879629768054687
conversion,Restricted Area,diff,row_naive,1702,-0.008007732353959657
conversion,Restricted Area,diff,row_naive,1703,-0.016741265483420992
conversion,Restricted Area,diff,row_naive,1704,-0.0038933139547902
conversion,Restricted Area,diff,row_naive,1705,-0.00453419932582426
conversion,Restricted Area,diff,row_naive,1706,-0.010276678880969892
conversion,Restricted Area,diff,row_naive,1707,0.004388240936327635
conversion,Restricted Area,diff,row_naive,1708,-0.0016398122755687688
conversion,Restricted Area,diff,row_naive,1709,-0.0031036358276953914
conversion,Restricted Area,diff,row_naive,1710,-0.006536696771012904
conversion,Restricted Area,diff,row_naive,1711,0.0004788162382805801
conversion,Restricted Area,diff,row_naive,1712,-1.7548810544059214e-05
conversion,Restricted Area,diff,row_naive,1713,0.004551295546006351
conversion,Restricted Area,diff,row_naive,1714,0.0016119884042979267
conversion,Restricted Area,diff,row_naive,1715,-0.0075193106327660336
conversion,Restricted Area,diff,row_naive,1716,-0.008995520042347467
conversion,Restricted Area,diff,row_naive,1717,-0.007209924478118518
conversion,Restricted Area,diff,row_naive,1718,0.003879274321217349
conversion,Restricted Area,diff,row_naive,1719,0.006355408510900073
conversion,Restricted Area,diff,row_naive,1720,0.004960988145517497
conversion,Restricted Area,diff,row_naive,1721,0.0059170763213480596
conversion,Restricted Area,diff,row_naive,1722,-0.006164012116019226
conversion,Restricted Area,diff,row_naive,1723,-0.0017432867740417163
conversion,Restricted Area,diff,row_naive,1724,0.0027410582005759406
conversion,Restricted Area,diff,row_naive,1725,0.000796566985913755
conversion,Restricted Area,diff,row_naive,1726,0.0029589537107770486
conversion,Restricted Area,diff,row_naive,1727,-0.001969903320985702
conversion,Restricted Area,diff,row_naive,1728,-3.163036489379459e-05
conversion,Restricted Area,diff,row_naive,1729,0.001355965646331571
conversion,Restricted Area,diff,row_naive,1730,-0.006934765189140496
conversion,Restricted Area,diff,row_naive,1731,0.0016979990408899897
conversion,Restricted Area,diff,row_naive,1732,0.0050821100648451726
conversion,Restricted Area,diff,row_naive,1733,-0.0082993712419102
conversion,Restricted Area,diff,row_naive,1734,-0.003409027132139801
conversion,Restricted Area,diff,row_naive,1735,0.007182803946874943
conversion,Restricted Area,diff,row_naive,1736,-0.007285046782737675
conversion,Restricted Area,diff,row_naive,1737,0.003623042867358602
conversion,Restricted Area,diff,row_naive,1738,0.011607087007572101
conversion,Restricted Area,diff,row_naive,1739,-0.003654186879390081
conversion,Restricted Area,diff,row_naive,1740,-0.004418633343761085
conversion,Restricted Area,diff,row_naive,1741,-0.011257833231428267
conversion,Restricted Area,diff,row_naive,1742,-0.0037304182506757147
conversion,Restricted Area,diff,row_naive,1743,0.0034602821092258136
conversion,Restricted Area,diff,row_naive,1744,-0.01012114624390978
conversion,Restricted Area,diff,row_naive,1745,0.0014694903175130557
conversion,Restricted Area,diff,row_naive,1746,-0.0091539301277268
conversion,Restricted Area,diff,row_naive,1747,-0.010966900901348706
conversion,Restricted Area,diff,row_naive,1748,-0.009114780578716283
conversion,Restricted Area,diff,row_naive,1749,0.002300090969318812
conversion,Restricted Area,diff,row_naive,1750,-0.0005334607523624288
conversion,Restricted Area,diff,row_naive,1751,3.628914188808603e-05
conversion,Restricted Area,diff,row_naive,1752,-0.007949572787281204
conversion,Restricted Area,diff,row_naive,1753,-0.008842722988382259
conversion,Restricted Area,diff,row_naive,1754,-0.00916390136481739
conversion,Restricted Area,diff,row_naive,1755,-0.0007479551299213513
conversion,Restricted Area,diff,row_naive,1756,0.0036304874847044675
conversion,Restricted Area,diff,row_naive,1757,-0.003636413173268505
conversion,Restricted Area,diff,row_naive,1758,-0.0002258431534331892
conversion,Restricted Area,diff,row_naive,1759,-0.004907316730239626
conversion,Restricted Area,diff,row_naive,1760,-0.0023816306979161173
conversion,Restricted Area,diff,row_naive,1761,-0.003373073870612472
conversion,Restricted Area,diff,row_naive,1762,-0.013278594492355734
conversion,Restricted Area,diff,row_naive,1763,-0.001691786619371622
conversion,Restricted Area,diff,row_naive,1764,0.007594553629305495
conversion,Restricted Area,diff,row_naive,1765,-0.0033723057469287727
conversion,Restricted Area,diff,row_naive,1766,-0.0010198702071521635
conversion,Restricted Area,diff,row_naive,1767,0.0027462453650430527
conversion,Restricted Area,diff,row_naive,1768,-0.006951392113836271
conversion,Restricted Area,diff,row_naive,1769,-0.002693928313929631
conversion,Restricted Area,diff,row_naive,1770,-0.006186289597922845
conversion,Restricted Area,diff,row_naive,1771,-0.0035408255015202004
conversion,Restricted Area,diff,row_naive,1772,-0.0015441489321152836
conversion,Restricted Area,diff,row_naive,1773,-0.012491097127669446
conversion,Restricted Area,diff,row_naive,1774,0.003802273288766086
conversion,Restricted Area,diff,row_naive,1775,0.007467484364443502
conversion,Restricted Area,diff,row_naive,1776,-0.00307917144736518
conversion,Restricted Area,diff,row_naive,1777,-0.001759654502706502
conversion,Restricted Area,diff,row_naive,1778,-0.003360008714961244
conversion,Restricted Area,diff,row_naive,1779,1.7639285532791054e-05
conversion,Restricted Area,diff,row_naive,1780,0.0028114089852074114
conversion,Restricted Area,diff,row_naive,1781,-0.0012875968118479237
conversion,Restricted Area,diff,row_naive,1782,-0.007752176096672468
conversion,Restricted Area,diff,row_naive,1783,-0.010784442248583409
conversion,Restricted Area,diff,row_naive,1784,-0.0015444384254002506
conversion,Restricted Area,diff,row_naive,1785,-0.0008952693876510533
conversion,Restricted Area,diff,row_naive,1786,-0.006849113030989731
conversion,Restricted Area,diff,row_naive,1787,0.005319089265860527
conversion,Restricted Area,diff,row_naive,1788,-0.0018533714557616326
conversion,Restricted Area,diff,row_naive,1789,-0.012303623214553704
conversion,Restricted Area,diff,row_naive,1790,-0.004910451292618367
conversion,Restricted Area,diff,row_naive,1791,-0.003020642149405775
conversion,Restricted Area,diff,row_naive,1792,-0.00634130435529068
conversion,Restricted Area,diff,row_naive,1793,0.002966493692110796
conversion,Restricted Area,diff,row_naive,1794,-0.0004400989536871875
conversion,Restricted Area,diff,row_naive,1795,-0.011124990925423541
conversion,Restricted Area,diff,row_naive,1796,-0.002448015297737316
conversion,Restricted Area,diff,row_naive,1797,0.0018457052537908427
conversion,Restricted Area,diff,row_naive,1798,0.005322331731672808
conversion,Restricted Area,diff,row_naive,1799,0.0031394176698632055
conversion,Restricted Area,diff,row_naive,1800,-0.00737470768660013
conversion,Restricted Area,diff,row_naive,1801,-0.0010376171321769064
conversion,Restricted Area,diff,row_naive,1802,-0.010141950122160147
conversion,Restricted Area,diff,row_naive,1803,-0.003896154674898035
conversion,Restricted Area,diff,row_naive,1804,0.005041407975458016
conversion,Restricted Area,diff,row_naive,1805,-0.008693009554494625
conversion,Restricted Area,diff,row_naive,1806,-0.0030535396647864187
conversion,Restricted Area,diff,row_naive,1807,-0.005067865550825197
conversion,Restricted Area,diff,row_naive,1808,-0.0015763352279400636
conversion,Restricted Area,diff,row_naive,1809,0.000857730609991917
conversion,Restricted Area,diff,row_naive,1810,-0.014530312962186494
conversion,Restricted Area,diff,row_naive,1811,0.0018490635657753029
conversion,Restricted Area,diff,row_naive,1812,-0.0007074115571919805
conversion,Restricted Area,diff,row_naive,1813,-0.00018858389937981713
conversion,Restricted Area,diff,row_naive,1814,3.707535461697025e-05
conversion,Restricted Area,diff,row_naive,1815,0.0028973422957205603
conversion,Restricted Area,diff,row_naive,1816,-0.005412856455145057
conversion,Restricted Area,diff,row_naive,1817,0.004876749092232891
conversion,Restricted Area,diff,row_naive,1818,0.001998113559633085
conversion,Restricted Area,diff,row_naive,1819,-0.007521129207587982
conversion,Restricted Area,diff,row_naive,1820,0.0027549619670875886
conversion,Restricted Area,diff,row_naive,1821,0.005401360126016527
