source,key,value,screen,classification,evidence,effect_carrying_null
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_newfaces_prior|pts_sqres|N1_within,0.0014998476399486,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_newfaces_prior|minutes_absres|N1_within,0.0016610890092295,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_newfaces_prior|minutes_sqres|N1_within,0.0017790302185065,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_newfaces_prior|fga_absres|N1_within,0.0015327900098159,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_newfaces_prior|fga_sqres|N1_within,0.0015394833356611,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_five_tenure_prior|pts_absres|N1_within,0.0016858295213317,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_five_tenure_prior|pts_sqres|N1_within,0.0014740847160985,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_five_tenure_prior|minutes_absres|N1_within,0.0030306925400425,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_five_tenure_prior|minutes_sqres|N1_within,0.0026867048349673,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_five_tenure_prior|fga_absres|N1_within,0.0024288443662292,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_five_tenure_prior|fga_sqres|N1_within,0.0018799095104857,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_five_changed_prior|pts_absres|N1_within,0.0015902924210311,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_five_changed_prior|pts_sqres|N1_within,0.0014498054615571,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_five_changed_prior|minutes_absres|N1_within,0.0025588833482577,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_five_changed_prior|minutes_sqres|N1_within,0.0023553650188166,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_five_changed_prior|fga_absres|N1_within,0.0020532933630583,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_five_changed_prior|fga_sqres|N1_within,0.0017363525820641,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_prior_meetings|pts_absres|N1_within,0.0016652475154232,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_prior_meetings|pts_sqres|N1_within,0.001446209151535,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_prior_meetings|minutes_absres|N1_within,0.0036334537299028,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_prior_meetings|minutes_sqres|N1_within,0.0034721611911577,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_prior_meetings|fga_absres|N1_within,0.0027573469031411,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_prior_meetings|fga_sqres|N1_within,0.0023644319825571,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_first_meeting|pts_absres|N1_within,0.0014884457730784,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_first_meeting|pts_sqres|N1_within,0.0014655710647276,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_first_meeting|minutes_absres|N1_within,0.0018530087304752,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_first_meeting|minutes_sqres|N1_within,0.0018089127935651,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_first_meeting|fga_absres|N1_within,0.001763458727183,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_first_meeting|fga_sqres|N1_within,0.001640465854106,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_is_home|pts_absres|N1_within,0.0016208324941959,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_is_home|pts_sqres|N1_within,0.0016010100207486,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_is_home|minutes_absres|N1_within,0.0016939467916997,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_is_home|minutes_sqres|N1_within,0.0016275312894788,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_is_home|fga_absres|N1_within,0.0015992813908026,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_is_home|fga_sqres|N1_within,0.0016015747015031,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_game_idx|pts_absres|N1_within,0.0014990715847763,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_game_idx|pts_sqres|N1_within,0.0014617477464013,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_game_idx|minutes_absres|N1_within,0.0033846567058787,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_game_idx|minutes_sqres|N1_within,0.0033592422522156,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_game_idx|fga_absres|N1_within,0.0024390050215776,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_game_idx|fga_sqres|N1_within,0.0021122172995127,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|opp_game_idx|pts_absres|N1_within,0.001561895082174,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|opp_game_idx|pts_sqres|N1_within,0.0014826262431,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|opp_game_idx|minutes_absres|N1_within,0.0034792399823611,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|opp_game_idx|minutes_sqres|N1_within,0.0035086057129566,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|opp_game_idx|fga_absres|N1_within,0.0025230765958597,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|opp_game_idx|fga_sqres|N1_within,0.0021479241845699,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_poss_mean_prior|pts_absres|N1_within,0.0018243341635912,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_poss_mean_prior|pts_sqres|N1_within,0.0009564671668626,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_poss_mean_prior|minutes_absres|N1_within,0.0019325990347558,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_poss_mean_prior|minutes_sqres|N1_within,0.0019504414952991,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_poss_mean_prior|fga_absres|N1_within,0.0012951263771356,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|tm_poss_mean_prior|fga_sqres|N1_within,0.0009665041776455,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|opp_poss_mean_prior|pts_absres|N1_within,0.001527526254272,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|opp_poss_mean_prior|pts_sqres|N1_within,0.0014582332540081,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|opp_poss_mean_prior|minutes_absres|N1_within,0.0023074047520644,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|opp_poss_mean_prior|minutes_sqres|N1_within,0.0022672847731381,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|opp_poss_mean_prior|fga_absres|N1_within,0.001608633978382,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|opp_poss_mean_prior|fga_sqres|N1_within,0.0015145998002551,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|pts__pred_point|pts_absres|N1_within,0.0062608352619738,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|pts__pred_point|pts_sqres|N1_within,0.004726883291874,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|pts__pred_point|minutes_absres|N1_within,0.0052683589436179,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|pts__pred_point|minutes_sqres|N1_within,0.0046251914075014,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|pts__pred_point|fga_absres|N1_within,0.0052044444659935,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|pts__pred_point|fga_sqres|N1_within,0.0042866263970695,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|pts__pred_sd|pts_absres|N1_within,5.86002736226119e-60,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|pts__pred_sd|pts_sqres|N1_within,6.511141513623545e-61,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|pts__pred_sd|minutes_absres|N1_within,1.0173658615036784e-62,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0014_residual_heterogeneity|pts__pred_sd|minutes_sqres|N1_within,5.86002736226119e-60,E0_I0014_residual_heterogeneity,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=13879 n_clusters=nan,False
