team_game_uid,game_id,team_id,game_date,season,season_type,head_coach_named,head_coach_event_present,in_season_change_determinable,prior_head_coach_events,coach_tenure_games,cutoff_valid
1022400087:1611661329,1022400087,1611661329,2024-06-20,2024,Regular Season,False,True,False,2,,False
1022400088:1611661313,1022400088,1611661313,2024-06-20,2024,Regular Season,True,True,False,2,83.0,False
1022400088:1611661320,1022400088,1611661320,2024-06-20,2024,Regular Season,True,True,False,4,55.0,False
1022400089:1611661325,1022400089,1611661325,2024-06-21,2024,Regular Season,True,True,False,3,56.0,False
1022400089:1611661330,1022400089,1611661330,2024-06-21,2024,Regular Season,True,True,False,4,91.0,False
1022400090:1611661319,1022400090,1611661319,2024-06-21,2024,Regular Season,True,True,False,1,108.0,False
1022400090:1611661323,1022400090,1611661323,2024-06-21,2024,Regular Season,True,True,False,1,61.0,False
1022400091:1611661321,1022400091,1611661321,2024-06-22,2024,Regular Season,True,True,False,2,59.0,False
1022400091:1611661322,1022400091,1611661322,2024-06-22,2024,Regular Season,True,True,False,1,57.0,False
1022400092:1611661313,1022400092,1611661313,2024-06-22,2024,Regular Season,True,True,False,2,84.0,False
1022400092:1611661320,1022400092,1611661320,2024-06-22,2024,Regular Season,True,True,False,4,56.0,False
1022400093:1611661317,1022400093,1611661317,2024-06-22,2024,Regular Season,True,True,False,4,43.0,False
1022400093:1611661324,1022400093,1611661324,2024-06-22,2024,Regular Season,False,False,False,0,,False
1022400094:1611661313,1022400094,1611661313,2024-06-23,2024,Regular Season,True,True,False,2,85.0,False
1022400094:1611661330,1022400094,1611661330,2024-06-23,2024,Regular Season,True,True,False,4,92.0,False
1022400095:1611661321,1022400095,1611661321,2024-06-23,2024,Regular Season,True,True,False,2,60.0,False
1022400095:1611661322,1022400095,1611661322,2024-06-23,2024,Regular Season,True,True,False,1,58.0,False
1022400096:1611661325,1022400096,1611661325,2024-06-23,2024,Regular Season,True,True,False,3,57.0,False
1022400096:1611661329,1022400096,1611661329,2024-06-23,2024,Regular Season,False,True,False,2,,False
1022400097:1611661323,1022400097,1611661323,2024-06-23,2024,Regular Season,True,True,False,1,62.0,False
1022400097:1611661328,1022400097,1611661328,2024-06-23,2024,Regular Season,True,True,False,1,124.0,False
1022400098:1611661321,1022400098,1611661321,2024-06-27,2024,Regular Season,True,True,False,2,61.0,False
1022400098:1611661324,1022400098,1611661324,2024-06-27,2024,Regular Season,False,False,False,0,,False
1022400099:1611661322,1022400099,1611661322,2024-06-27,2024,Regular Season,True,True,False,1,59.0,False
1022400099:1611661323,1022400099,1611661323,2024-06-27,2024,Regular Season,True,True,False,1,63.0,False
1022400100:1611661319,1022400100,1611661319,2024-06-27,2024,Regular Season,True,True,False,1,109.0,False
1022400100:1611661329,1022400100,1611661329,2024-06-27,2024,Regular Season,False,True,False,2,,False
1022400101:1611661325,1022400101,1611661325,2024-06-27,2024,Regular Season,True,True,False,3,58.0,False
1022400101:1611661328,1022400101,1611661328,2024-06-27,2024,Regular Season,True,True,False,1,125.0,False
1022400102:1611661323,1022400102,1611661323,2024-06-28,2024,Regular Season,True,True,False,1,64.0,False
1022400102:1611661330,1022400102,1611661330,2024-06-28,2024,Regular Season,True,True,False,4,93.0,False
1022400103:1611661317,1022400103,1611661317,2024-06-28,2024,Regular Season,True,True,False,4,44.0,False
1022400103:1611661320,1022400103,1611661320,2024-06-28,2024,Regular Season,True,True,False,4,57.0,False
1022400104:1611661319,1022400104,1611661319,2024-06-29,2024,Regular Season,True,True,False,1,110.0,False
1022400104:1611661322,1022400104,1611661322,2024-06-29,2024,Regular Season,True,True,False,1,60.0,False
1022400105:1611661321,1022400105,1611661321,2024-06-29,2024,Regular Season,True,True,False,2,62.0,False
1022400105:1611661328,1022400105,1611661328,2024-06-29,2024,Regular Season,True,True,False,1,126.0,False
1022400106:1611661313,1022400106,1611661313,2024-06-30,2024,Regular Season,True,True,False,2,86.0,False
1022400106:1611661330,1022400106,1611661330,2024-06-30,2024,Regular Season,True,True,False,4,94.0,False
1022400107:1611661324,1022400107,1611661324,2024-06-30,2024,Regular Season,False,False,False,0,,False
1022400107:1611661329,1022400107,1611661329,2024-06-30,2024,Regular Season,False,True,False,2,,False
1022400108:1611661317,1022400108,1611661317,2024-06-30,2024,Regular Season,True,True,False,4,45.0,False
1022400108:1611661325,1022400108,1611661325,2024-06-30,2024,Regular Season,True,True,False,3,59.0,False
1022400109:1611661317,1022400109,1611661317,2024-07-01,2024,Regular Season,True,True,False,4,46.0,False
1022400109:1611661323,1022400109,1611661323,2024-07-01,2024,Regular Season,True,True,False,1,65.0,False
1022400110:1611661321,1022400110,1611661321,2024-07-01,2024,Regular Season,True,True,False,2,63.0,False
1022400110:1611661328,1022400110,1611661328,2024-07-01,2024,Regular Season,True,True,False,1,127.0,False
1022400111:1611661313,1022400111,1611661313,2024-07-02,2024,Regular Season,True,True,False,2,87.0,False
1022400111:1611661324,1022400111,1611661324,2024-07-02,2024,Regular Season,False,False,False,0,,False
1022400112:1611661329,1022400112,1611661329,2024-07-02,2024,Regular Season,False,True,False,2,,False
1022400112:1611661330,1022400112,1611661330,2024-07-02,2024,Regular Season,True,True,False,4,95.0,False
1022400113:1611661319,1022400113,1611661319,2024-07-02,2024,Regular Season,True,True,False,1,111.0,False
1022400113:1611661325,1022400113,1611661325,2024-07-02,2024,Regular Season,True,True,False,3,60.0,False
1022400114:1611661320,1022400114,1611661320,2024-07-02,2024,Regular Season,True,True,False,4,58.0,False
1022400114:1611661322,1022400114,1611661322,2024-07-02,2024,Regular Season,True,True,False,1,61.0,False
1022400115:1611661317,1022400115,1611661317,2024-07-03,2024,Regular Season,True,True,False,4,47.0,False
1022400115:1611661321,1022400115,1611661321,2024-07-03,2024,Regular Season,True,True,False,2,64.0,False
1022400116:1611661323,1022400116,1611661323,2024-07-04,2024,Regular Season,True,True,False,1,66.0,False
1022400116:1611661324,1022400116,1611661324,2024-07-04,2024,Regular Season,False,False,False,0,,False
1022400117:1611661319,1022400117,1611661319,2024-07-04,2024,Regular Season,True,True,False,1,112.0,False
1022400117:1611661322,1022400117,1611661322,2024-07-04,2024,Regular Season,True,True,False,1,62.0,False
1022400118:1611661321,1022400118,1611661321,2024-07-05,2024,Regular Season,True,True,False,2,65.0,False
1022400118:1611661330,1022400118,1611661330,2024-07-05,2024,Regular Season,True,True,False,4,96.0,False
1022400119:1611661319,1022400119,1611661319,2024-07-05,2024,Regular Season,True,True,False,1,113.0,False
1022400119:1611661320,1022400119,1611661320,2024-07-05,2024,Regular Season,True,True,False,4,59.0,False
1022400120:1611661328,1022400120,1611661328,2024-07-05,2024,Regular Season,True,True,False,1,128.0,False
1022400120:1611661329,1022400120,1611661329,2024-07-05,2024,Regular Season,False,True,False,2,,False
1022400121:1611661313,1022400121,1611661313,2024-07-06,2024,Regular Season,True,True,False,2,88.0,False
1022400121:1611661325,1022400121,1611661325,2024-07-06,2024,Regular Season,True,True,False,3,61.0,False
1022400122:1611661322,1022400122,1611661322,2024-07-06,2024,Regular Season,True,True,False,1,63.0,False
1022400122:1611661324,1022400122,1611661324,2024-07-06,2024,Regular Season,False,False,False,0,,False
1022400123:1611661323,1022400123,1611661323,2024-07-07,2024,Regular Season,True,True,False,1,67.0,False
1022400123:1611661330,1022400123,1611661330,2024-07-07,2024,Regular Season,True,True,False,4,97.0,False
1022400124:1611661319,1022400124,1611661319,2024-07-07,2024,Regular Season,True,True,False,1,114.0,False
1022400124:1611661321,1022400124,1611661321,2024-07-07,2024,Regular Season,True,True,False,2,66.0,False
1022400125:1611661328,1022400125,1611661328,2024-07-07,2024,Regular Season,True,True,False,1,129.0,False
1022400125:1611661329,1022400125,1611661329,2024-07-07,2024,Regular Season,False,True,False,2,,False
1022400126:1611661317,1022400126,1611661317,2024-07-07,2024,Regular Season,True,True,False,4,48.0,False
1022400126:1611661320,1022400126,1611661320,2024-07-07,2024,Regular Season,True,True,False,4,60.0,False
1022400127:1611661320,1022400127,1611661320,2024-07-09,2024,Regular Season,True,True,False,4,61.0,False
1022400127:1611661324,1022400127,1611661324,2024-07-09,2024,Regular Season,False,False,False,0,,False
1022400128:1611661313,1022400128,1611661313,2024-07-10,2024,Regular Season,True,True,False,2,89.0,False
1022400128:1611661323,1022400128,1611661323,2024-07-10,2024,Regular Season,True,True,False,1,68.0,False
1022400129:1611661322,1022400129,1611661322,2024-07-10,2024,Regular Season,True,True,False,1,64.0,False
1022400129:1611661325,1022400129,1611661325,2024-07-10,2024,Regular Season,True,True,False,3,62.0,False
1022400130:1611661329,1022400130,1611661329,2024-07-10,2024,Regular Season,False,True,False,2,,False
1022400130:1611661330,1022400130,1611661330,2024-07-10,2024,Regular Season,True,True,False,4,98.0,False
1022400131:1611661319,1022400131,1611661319,2024-07-10,2024,Regular Season,True,True,False,1,115.0,False
1022400131:1611661328,1022400131,1611661328,2024-07-10,2024,Regular Season,True,True,False,1,130.0,False
1022400132:1611661317,1022400132,1611661317,2024-07-10,2024,Regular Season,True,True,False,4,49.0,False
1022400132:1611661321,1022400132,1611661321,2024-07-10,2024,Regular Season,True,True,False,2,67.0,False
1022400133:1611661313,1022400133,1611661313,2024-07-11,2024,Regular Season,True,True,False,2,90.0,False
1022400133:1611661329,1022400133,1611661329,2024-07-11,2024,Regular Season,False,True,False,2,,False
1022400134:1611661319,1022400134,1611661319,2024-07-12,2024,Regular Season,True,True,False,1,116.0,False
1022400134:1611661330,1022400134,1611661330,2024-07-12,2024,Regular Season,True,True,False,4,99.0,False
1022400135:1611661317,1022400135,1611661317,2024-07-12,2024,Regular Season,True,True,False,4,50.0,False
1022400135:1611661325,1022400135,1611661325,2024-07-12,2024,Regular Season,True,True,False,3,63.0,False
1022400136:1611661324,1022400136,1611661324,2024-07-12,2024,Regular Season,False,False,False,0,,False
1022400136:1611661328,1022400136,1611661328,2024-07-12,2024,Regular Season,True,True,False,1,131.0,False
1022400137:1611661313,1022400137,1611661313,2024-07-13,2024,Regular Season,True,True,False,2,91.0,False
1022400137:1611661329,1022400137,1611661329,2024-07-13,2024,Regular Season,False,True,False,2,,False
1022400138:1611661320,1022400138,1611661320,2024-07-13,2024,Regular Season,True,True,False,4,62.0,False
1022400138:1611661321,1022400138,1611661321,2024-07-13,2024,Regular Season,True,True,False,2,68.0,False
1022400139:1611661317,1022400139,1611661317,2024-07-14,2024,Regular Season,True,True,False,4,51.0,False
1022400139:1611661323,1022400139,1611661323,2024-07-14,2024,Regular Season,True,True,False,1,69.0,False
1022400140:1611661319,1022400140,1611661319,2024-07-14,2024,Regular Season,True,True,False,1,117.0,False
1022400140:1611661322,1022400140,1611661322,2024-07-14,2024,Regular Season,True,True,False,1,65.0,False
1022400141:1611661328,1022400141,1611661328,2024-07-14,2024,Regular Season,True,True,False,1,132.0,False
1022400141:1611661330,1022400141,1611661330,2024-07-14,2024,Regular Season,True,True,False,4,100.0,False
1022400142:1611661324,1022400142,1611661324,2024-07-14,2024,Regular Season,False,False,False,0,,False
1022400142:1611661325,1022400142,1611661325,2024-07-14,2024,Regular Season,True,True,False,3,64.0,False
1022400143:1611661317,1022400143,1611661317,2024-07-16,2024,Regular Season,True,True,False,4,52.0,False
1022400143:1611661322,1022400143,1611661322,2024-07-16,2024,Regular Season,True,True,False,1,66.0,False
1022400144:1611661320,1022400144,1611661320,2024-07-16,2024,Regular Season,True,True,False,4,63.0,False
1022400144:1611661328,1022400144,1611661328,2024-07-16,2024,Regular Season,True,True,False,1,133.0,False
1022400145:1611661313,1022400145,1611661313,2024-07-16,2024,Regular Season,True,True,False,2,92.0,False
1022400145:1611661323,1022400145,1611661323,2024-07-16,2024,Regular Season,True,True,False,1,70.0,False
1022400146:1611661319,1022400146,1611661319,2024-07-16,2024,Regular Season,True,True,False,1,118.0,False
1022400146:1611661329,1022400146,1611661329,2024-07-16,2024,Regular Season,False,True,False,2,,False
1022400147:1611661324,1022400147,1611661324,2024-07-17,2024,Regular Season,False,False,False,0,,False
1022400147:1611661330,1022400147,1611661330,2024-07-17,2024,Regular Season,True,True,False,4,101.0,False
1022400148:1611661321,1022400148,1611661321,2024-07-17,2024,Regular Season,True,True,False,2,69.0,False
1022400148:1611661325,1022400148,1611661325,2024-07-17,2024,Regular Season,True,True,False,3,65.0,False
1022400149:1611661317,1022400149,1611661317,2024-08-15,2024,Regular Season,True,True,False,4,53.0,False
1022400149:1611661329,1022400149,1611661329,2024-08-15,2024,Regular Season,False,True,False,2,,False
1022400150:1611661322,1022400150,1611661322,2024-08-15,2024,Regular Season,True,True,False,1,67.0,False
1022400150:1611661324,1022400150,1611661324,2024-08-15,2024,Regular Season,False,False,False,0,,False
1022400151:1611661313,1022400151,1611661313,2024-08-15,2024,Regular Season,True,True,False,2,93.0,False
1022400151:1611661320,1022400151,1611661320,2024-08-15,2024,Regular Season,True,True,False,4,64.0,False
1022400152:1611661328,1022400152,1611661328,2024-08-16,2024,Regular Season,True,True,False,1,134.0,False
1022400152:1611661330,1022400152,1611661330,2024-08-16,2024,Regular Season,True,True,False,4,102.0,False
1022400153:1611661317,1022400153,1611661317,2024-08-16,2024,Regular Season,True,True,False,4,54.0,False
1022400153:1611661325,1022400153,1611661325,2024-08-16,2024,Regular Season,True,True,False,3,66.0,False
1022400154:1611661321,1022400154,1611661321,2024-08-16,2024,Regular Season,True,True,False,2,70.0,False
1022400154:1611661323,1022400154,1611661323,2024-08-16,2024,Regular Season,True,True,False,1,71.0,False
1022400155:1611661322,1022400155,1611661322,2024-08-17,2024,Regular Season,True,True,False,1,68.0,False
1022400155:1611661324,1022400155,1611661324,2024-08-17,2024,Regular Season,False,False,False,0,,False
1022400156:1611661313,1022400156,1611661313,2024-08-17,2024,Regular Season,True,True,False,2,94.0,False
1022400156:1611661319,1022400156,1611661319,2024-08-17,2024,Regular Season,True,True,False,1,119.0,False
1022400157:1611661320,1022400157,1611661320,2024-08-17,2024,Regular Season,True,True,False,4,65.0,False
1022400157:1611661329,1022400157,1611661329,2024-08-17,2024,Regular Season,False,True,False,2,,False
1022400158:1611661323,1022400158,1611661323,2024-08-18,2024,Regular Season,True,True,False,1,72.0,False
1022400158:1611661330,1022400158,1611661330,2024-08-18,2024,Regular Season,True,True,False,4,103.0,False
1022400159:1611661319,1022400159,1611661319,2024-08-18,2024,Regular Season,True,True,False,1,120.0,False
1022400159:1611661320,1022400159,1611661320,2024-08-18,2024,Regular Season,True,True,False,4,66.0,False
1022400160:1611661325,1022400160,1611661325,2024-08-18,2024,Regular Season,True,True,False,3,67.0,False
1022400160:1611661328,1022400160,1611661328,2024-08-18,2024,Regular Season,True,True,False,1,135.0,False
1022400161:1611661317,1022400161,1611661317,2024-08-18,2024,Regular Season,True,True,False,4,55.0,False
1022400161:1611661329,1022400161,1611661329,2024-08-18,2024,Regular Season,False,True,False,2,,False
1022400162:1611661320,1022400162,1611661320,2024-08-20,2024,Regular Season,True,True,False,4,67.0,False
1022400162:1611661323,1022400162,1611661323,2024-08-20,2024,Regular Season,True,True,False,1,73.0,False
1022400163:1611661313,1022400163,1611661313,2024-08-20,2024,Regular Season,True,True,False,2,95.0,False
1022400163:1611661321,1022400163,1611661321,2024-08-20,2024,Regular Season,True,True,False,2,71.0,False
1022400164:1611661322,1022400164,1611661322,2024-08-20,2024,Regular Season,True,True,False,1,69.0,False
1022400164:1611661328,1022400164,1611661328,2024-08-20,2024,Regular Season,True,True,False,1,136.0,False
1022400165:1611661317,1022400165,1611661317,2024-08-21,2024,Regular Season,True,True,False,4,56.0,False
1022400165:1611661330,1022400165,1611661330,2024-08-21,2024,Regular Season,True,True,False,4,104.0,False
1022400166:1611661319,1022400166,1611661319,2024-08-21,2024,Regular Season,True,True,False,1,121.0,False
1022400166:1611661324,1022400166,1611661324,2024-08-21,2024,Regular Season,False,False,False,0,,False
1022400167:1611661313,1022400167,1611661313,2024-08-22,2024,Regular Season,True,True,False,2,96.0,False
1022400167:1611661321,1022400167,1611661321,2024-08-22,2024,Regular Season,True,True,False,2,72.0,False
1022400168:1611661317,1022400168,1611661317,2024-08-23,2024,Regular Season,True,True,False,4,57.0,False
1022400168:1611661330,1022400168,1611661330,2024-08-23,2024,Regular Season,True,True,False,4,105.0,False
1022400169:1611661323,1022400169,1611661323,2024-08-23,2024,Regular Season,True,True,False,1,74.0,False
1022400169:1611661329,1022400169,1611661329,2024-08-23,2024,Regular Season,False,True,False,2,,False
1022400170:1611661320,1022400170,1611661320,2024-08-23,2024,Regular Season,True,True,False,4,68.0,False
1022400170:1611661322,1022400170,1611661322,2024-08-23,2024,Regular Season,True,True,False,1,70.0,False
1022400171:1611661319,1022400171,1611661319,2024-08-23,2024,Regular Season,True,True,False,1,122.0,False
1022400171:1611661324,1022400171,1611661324,2024-08-23,2024,Regular Season,False,False,False,0,,False
1022400172:1611661313,1022400172,1611661313,2024-08-24,2024,Regular Season,True,True,False,2,97.0,False
1022400172:1611661323,1022400172,1611661323,2024-08-24,2024,Regular Season,True,True,False,1,75.0,False
1022400173:1611661324,1022400173,1611661324,2024-08-24,2024,Regular Season,False,False,False,0,,False
1022400173:1611661325,1022400173,1611661325,2024-08-24,2024,Regular Season,True,True,False,3,68.0,False
1022400174:1611661319,1022400174,1611661319,2024-08-25,2024,Regular Season,True,True,False,1,123.0,False
1022400174:1611661329,1022400174,1611661329,2024-08-25,2024,Regular Season,False,True,False,2,,False
1022400175:1611661320,1022400175,1611661320,2024-08-25,2024,Regular Season,True,True,False,4,69.0,False
1022400175:1611661321,1022400175,1611661321,2024-08-25,2024,Regular Season,True,True,False,2,73.0,False
1022400176:1611661325,1022400176,1611661325,2024-08-26,2024,Regular Season,True,True,False,3,69.0,False
1022400176:1611661330,1022400176,1611661330,2024-08-26,2024,Regular Season,True,True,False,4,106.0,False
1022400177:1611661313,1022400177,1611661313,2024-08-26,2024,Regular Season,True,True,False,2,98.0,False
1022400177:1611661317,1022400177,1611661317,2024-08-26,2024,Regular Season,True,True,False,4,58.0,False
1022400178:1611661322,1022400178,1611661322,2024-08-26,2024,Regular Season,True,True,False,1,71.0,False
1022400178:1611661328,1022400178,1611661328,2024-08-26,2024,Regular Season,True,True,False,1,137.0,False
1022400179:1611661319,1022400179,1611661319,2024-08-27,2024,Regular Season,True,True,False,1,124.0,False
1022400179:1611661321,1022400179,1611661321,2024-08-27,2024,Regular Season,True,True,False,2,74.0,False
1022400180:1611661323,1022400180,1611661323,2024-08-28,2024,Regular Season,True,True,False,1,76.0,False
1022400180:1611661325,1022400180,1611661325,2024-08-28,2024,Regular Season,True,True,False,3,70.0,False
1022400181:1611661322,1022400181,1611661322,2024-08-28,2024,Regular Season,True,True,False,1,72.0,False
1022400181:1611661329,1022400181,1611661329,2024-08-28,2024,Regular Season,False,True,False,2,,False
1022400182:1611661313,1022400182,1611661313,2024-08-28,2024,Regular Season,True,True,False,2,99.0,False
1022400182:1611661320,1022400182,1611661320,2024-08-28,2024,Regular Season,True,True,False,4,70.0,False
1022400183:1611661317,1022400183,1611661317,2024-08-28,2024,Regular Season,True,True,False,4,59.0,False
1022400183:1611661324,1022400183,1611661324,2024-08-28,2024,Regular Season,False,False,False,0,,False
1022400184:1611661328,1022400184,1611661328,2024-08-28,2024,Regular Season,True,True,False,1,138.0,False
1022400184:1611661330,1022400184,1611661330,2024-08-28,2024,Regular Season,True,True,False,4,107.0,False
1022400185:1611661325,1022400185,1611661325,2024-08-30,2024,Regular Season,True,True,False,3,71.0,False
1022400185:1611661329,1022400185,1611661329,2024-08-30,2024,Regular Season,False,True,False,2,,False
1022400186:1611661321,1022400186,1611661321,2024-08-30,2024,Regular Season,True,True,False,2,75.0,False
1022400186:1611661324,1022400186,1611661324,2024-08-30,2024,Regular Season,False,False,False,0,,False
1022400187:1611661319,1022400187,1611661319,2024-08-30,2024,Regular Season,True,True,False,1,125.0,False
1022400187:1611661330,1022400187,1611661330,2024-08-30,2024,Regular Season,True,True,False,4,108.0,False
1022400188:1611661313,1022400188,1611661313,2024-08-30,2024,Regular Season,True,True,False,2,100.0,False
1022400188:1611661328,1022400188,1611661328,2024-08-30,2024,Regular Season,True,True,False,1,139.0,False
1022400189:1611661322,1022400189,1611661322,2024-08-31,2024,Regular Season,True,True,False,1,73.0,False
1022400189:1611661323,1022400189,1611661323,2024-08-31,2024,Regular Season,True,True,False,1,77.0,False
1022400190:1611661323,1022400190,1611661323,2024-09-01,2024,Regular Season,True,True,False,1,78.0,False
1022400190:1611661328,1022400190,1611661328,2024-09-01,2024,Regular Season,True,True,False,1,140.0,False
1022400191:1611661324,1022400191,1611661324,2024-09-01,2024,Regular Season,False,False,False,0,,False
1022400191:1611661329,1022400191,1611661329,2024-09-01,2024,Regular Season,False,True,False,2,,False
1022400192:1611661321,1022400192,1611661321,2024-09-01,2024,Regular Season,True,True,False,2,76.0,False
1022400192:1611661325,1022400192,1611661325,2024-09-01,2024,Regular Season,True,True,False,3,72.0,False
1022400193:1611661320,1022400193,1611661320,2024-09-01,2024,Regular Season,True,True,False,4,71.0,False
1022400193:1611661330,1022400193,1611661330,2024-09-01,2024,Regular Season,True,True,False,4,109.0,False
1022400194:1611661317,1022400194,1611661317,2024-09-01,2024,Regular Season,True,True,False,4,60.0,False
1022400194:1611661319,1022400194,1611661319,2024-09-01,2024,Regular Season,True,True,False,1,126.0,False
1022400195:1611661323,1022400195,1611661323,2024-09-03,2024,Regular Season,True,True,False,1,79.0,False
1022400195:1611661328,1022400195,1611661328,2024-09-03,2024,Regular Season,True,True,False,1,141.0,False
1022400196:1611661321,1022400196,1611661321,2024-09-03,2024,Regular Season,True,True,False,2,77.0,False
1022400196:1611661322,1022400196,1611661322,2024-09-03,2024,Regular Season,True,True,False,1,74.0,False
1022400197:1611661319,1022400197,1611661319,2024-09-03,2024,Regular Season,True,True,False,1,127.0,False
1022400197:1611661329,1022400197,1611661329,2024-09-03,2024,Regular Season,False,True,False,2,,False
1022400198:1611661317,1022400198,1611661317,2024-09-03,2024,Regular Season,True,True,False,4,61.0,False
1022400198:1611661330,1022400198,1611661330,2024-09-03,2024,Regular Season,True,True,False,4,110.0,False
1022400199:1611661320,1022400199,1611661320,2024-09-04,2024,Regular Season,True,True,False,4,72.0,False
1022400199:1611661325,1022400199,1611661325,2024-09-04,2024,Regular Season,True,True,False,3,73.0,False
1022400200:1611661313,1022400200,1611661313,2024-09-05,2024,Regular Season,True,True,False,2,101.0,False
1022400200:1611661328,1022400200,1611661328,2024-09-05,2024,Regular Season,True,True,False,1,142.0,False
1022400201:1611661317,1022400201,1611661317,2024-09-05,2024,Regular Season,True,True,False,4,62.0,False
1022400201:1611661322,1022400201,1611661322,2024-09-05,2024,Regular Season,True,True,False,1,75.0,False
1022400202:1611661321,1022400202,1611661321,2024-09-06,2024,Regular Season,True,True,False,2,78.0,False
1022400202:1611661330,1022400202,1611661330,2024-09-06,2024,Regular Season,True,True,False,4,111.0,False
1022400203:1611661319,1022400203,1611661319,2024-09-06,2024,Regular Season,True,True,False,1,128.0,False
1022400203:1611661323,1022400203,1611661323,2024-09-06,2024,Regular Season,True,True,False,1,80.0,False
1022400204:1611661324,1022400204,1611661324,2024-09-06,2024,Regular Season,False,False,False,0,,False
1022400204:1611661325,1022400204,1611661325,2024-09-06,2024,Regular Season,True,True,False,3,74.0,False
1022400205:1611661320,1022400205,1611661320,2024-09-06,2024,Regular Season,True,True,False,4,73.0,False
1022400205:1611661329,1022400205,1611661329,2024-09-06,2024,Regular Season,False,True,False,2,,False
1022400206:1611661317,1022400206,1611661317,2024-09-07,2024,Regular Season,True,True,False,4,63.0,False
1022400206:1611661328,1022400206,1611661328,2024-09-07,2024,Regular Season,True,True,False,1,143.0,False
1022400207:1611661322,1022400207,1611661322,2024-09-08,2024,Regular Season,True,True,False,1,76.0,False
1022400207:1611661324,1022400207,1611661324,2024-09-08,2024,Regular Season,False,False,False,0,,False
1022400208:1611661325,1022400208,1611661325,2024-09-08,2024,Regular Season,True,True,False,3,75.0,False
1022400208:1611661330,1022400208,1611661330,2024-09-08,2024,Regular Season,True,True,False,4,112.0,False
1022400209:1611661313,1022400209,1611661313,2024-09-08,2024,Regular Season,True,True,False,2,102.0,False
1022400209:1611661319,1022400209,1611661319,2024-09-08,2024,Regular Season,True,True,False,1,129.0,False
1022400210:1611661321,1022400210,1611661321,2024-09-08,2024,Regular Season,True,True,False,2,79.0,False
1022400210:1611661329,1022400210,1611661329,2024-09-08,2024,Regular Season,False,True,False,2,,False
1022400211:1611661320,1022400211,1611661320,2024-09-08,2024,Regular Season,True,True,False,4,74.0,False
1022400211:1611661323,1022400211,1611661323,2024-09-08,2024,Regular Season,True,True,False,1,81.0,False
1022400212:1611661324,1022400212,1611661324,2024-09-10,2024,Regular Season,False,False,False,0,,False
1022400212:1611661330,1022400212,1611661330,2024-09-10,2024,Regular Season,True,True,False,4,113.0,False
1022400213:1611661313,1022400213,1611661313,2024-09-10,2024,Regular Season,True,True,False,2,103.0,False
1022400213:1611661321,1022400213,1611661321,2024-09-10,2024,Regular Season,True,True,False,2,80.0,False
1022400214:1611661320,1022400214,1611661320,2024-09-10,2024,Regular Season,True,True,False,4,75.0,False
1022400214:1611661323,1022400214,1611661323,2024-09-10,2024,Regular Season,True,True,False,1,82.0,False
1022400215:1611661319,1022400215,1611661319,2024-09-11,2024,Regular Season,True,True,False,1,130.0,False
1022400215:1611661325,1022400215,1611661325,2024-09-11,2024,Regular Season,True,True,False,3,76.0,False
1022400216:1611661322,1022400216,1611661322,2024-09-11,2024,Regular Season,True,True,False,1,77.0,False
1022400216:1611661329,1022400216,1611661329,2024-09-11,2024,Regular Season,False,True,False,2,,False
1022400217:1611661320,1022400217,1611661320,2024-09-11,2024,Regular Season,True,True,False,4,76.0,False
1022400217:1611661328,1022400217,1611661328,2024-09-11,2024,Regular Season,True,True,False,1,144.0,False
1022400218:1611661313,1022400218,1611661313,2024-09-12,2024,Regular Season,True,True,False,2,104.0,False
1022400218:1611661321,1022400218,1611661321,2024-09-12,2024,Regular Season,True,True,False,2,81.0,False
1022400219:1611661322,1022400219,1611661322,2024-09-13,2024,Regular Season,True,True,False,1,78.0,False
1022400219:1611661330,1022400219,1611661330,2024-09-13,2024,Regular Season,True,True,False,4,114.0,False
1022400220:1611661319,1022400220,1611661319,2024-09-13,2024,Regular Season,True,True,False,1,131.0,False
1022400220:1611661325,1022400220,1611661325,2024-09-13,2024,Regular Season,True,True,False,3,77.0,False
1022400221:1611661321,1022400221,1611661321,2024-09-13,2024,Regular Season,True,True,False,2,82.0,False
1022400221:1611661328,1022400221,1611661328,2024-09-13,2024,Regular Season,True,True,False,1,145.0,False
1022400222:1611661324,1022400222,1611661324,2024-09-13,2024,Regular Season,False,False,False,0,,False
1022400222:1611661329,1022400222,1611661329,2024-09-13,2024,Regular Season,False,True,False,2,,False
1022400223:1611661317,1022400223,1611661317,2024-09-13,2024,Regular Season,True,True,False,4,64.0,False
1022400223:1611661323,1022400223,1611661323,2024-09-13,2024,Regular Season,True,True,False,1,83.0,False
1022400224:1611661321,1022400224,1611661321,2024-09-15,2024,Regular Season,True,True,False,2,83.0,False
1022400224:1611661325,1022400224,1611661325,2024-09-15,2024,Regular Season,True,True,False,3,78.0,False
1022400225:1611661313,1022400225,1611661313,2024-09-15,2024,Regular Season,True,True,False,2,105.0,False
1022400225:1611661324,1022400225,1611661324,2024-09-15,2024,Regular Season,False,False,False,0,,False
1022400226:1611661322,1022400226,1611661322,2024-09-15,2024,Regular Season,True,True,False,1,79.0,False
1022400226:1611661330,1022400226,1611661330,2024-09-15,2024,Regular Season,True,True,False,4,115.0,False
1022400227:1611661317,1022400227,1611661317,2024-09-15,2024,Regular Season,True,True,False,4,65.0,False
1022400227:1611661329,1022400227,1611661329,2024-09-15,2024,Regular Season,False,True,False,2,,False
