pattern,channel,player_id,player_name,n_rows,sxx,raw_dev_slope,trait_pred_slope,shrunken_dev,posterior_z,half1_slope,half2_slope,half_signs,survives_shrinkage,replicates_sign,reported,K_star
TALL_SHOOTERS [ft],ft,201919,Shavonte Zellous,20,14.15,-0.98248,-0.03029,0.0,0.0,-0.96062,-1.09519,--,False,False,False,
TALL_SHOOTERS [ft],ft,202250,Tina Charles,85,78.74,-0.15449,-0.06298,0.0,0.0,0.02434,-0.32823,+-,False,False,False,
TALL_SHOOTERS [ft],ft,202252,Alysha Clark,93,98.82,-0.06429,-0.12777,0.0,0.0,-0.17983,0.10987,-+,False,False,False,
TALL_SHOOTERS [ft],ft,202259,Epiphanny Prince,46,40.17,-0.75973,-0.01147,0.0,0.0,-0.66999,-0.93509,--,False,False,False,
TALL_SHOOTERS [ft],ft,202633,Liz Cambage,40,52.03,-0.22108,-0.18679,0.0,0.0,-0.09108,-0.22919,--,False,False,False,
TALL_SHOOTERS [ft],ft,202638,Jessica Breland,20,25.25,-0.48833,-0.0798,0.0,0.0,-0.17872,-0.8396,--,False,False,False,
TALL_SHOOTERS [ft],ft,202641,Sydney Colson,20,27.47,-0.53899,-0.10593,0.0,0.0,-1.5878,0.61974,-+,False,False,False,
TALL_SHOOTERS [ft],ft,202650,Jantel Lavender,37,42.9,-0.19619,-0.0901,0.0,0.0,-0.3019,-0.08488,--,False,False,False,
TALL_SHOOTERS [ft],ft,202658,Danielle Robinson,72,65.9,0.23251,-0.0863,0.0,0.0,0.56099,-0.39801,+-,False,False,False,
TALL_SHOOTERS [ft],ft,202662,Jasmine Thomas,44,42.88,0.13636,0.03484,0.0,0.0,0.60633,0.11698,++,False,False,False,
TALL_SHOOTERS [ft],ft,202664,Courtney Vandersloot,114,91.52,0.41128,-0.06597,0.0,0.0,0.3309,0.49413,++,False,False,False,
TALL_SHOOTERS [ft],ft,203014,Nneka Ogwumike,105,108.56,0.04428,-0.14803,0.0,0.0,0.48788,-0.43263,+-,False,False,False,
TALL_SHOOTERS [ft],ft,203024,Damiris Dantas,39,35.29,-0.19481,0.01742,0.0,0.0,-0.0008,-0.50805,--,False,False,False,
TALL_SHOOTERS [ft],ft,203026,Tiffany Hayes,85,84.88,-0.28651,-0.06272,0.0,0.0,-0.31495,-0.27511,--,False,False,False,
TALL_SHOOTERS [ft],ft,203029,Riquna Williams,43,50.33,0.48086,-0.03554,0.0,0.0,-0.19805,0.91557,-+,False,False,False,
TALL_SHOOTERS [ft],ft,203035,Shey Peddy,65,60.96,0.55228,-0.00968,0.0,0.0,0.23146,0.85016,++,False,False,False,
TALL_SHOOTERS [ft],ft,203398,Brittney Griner,76,66.82,-0.02687,-0.21465,0.0,0.0,-0.2743,0.20476,-+,False,False,False,
TALL_SHOOTERS [ft],ft,203399,Elena Delle Donne,37,40.5,-0.22851,-0.15791,0.0,0.0,-0.11051,-0.49656,--,False,False,False,
TALL_SHOOTERS [ft],ft,203400,Skylar Diggins-Smith,86,72.28,-0.00044,-0.07834,0.0,0.0,0.9964,-0.81328,+-,False,False,False,
TALL_SHOOTERS [ft],ft,203403,Tianna Hawkins,67,70.41,0.36955,-0.01299,0.0,0.0,0.58535,0.02213,++,False,False,False,
TALL_SHOOTERS [ft],ft,203406,Layshia Clarendon,52,48.13,-0.25977,-0.16589,0.0,0.0,0.05755,-0.58144,+-,False,False,False,
TALL_SHOOTERS [ft],ft,203416,Emma Meesseman,31,32.94,-0.47466,-0.20067,0.0,0.0,-0.96388,-0.00154,--,False,False,False,
TALL_SHOOTERS [ft],ft,203822,Rebekah Gardner,30,32.56,0.55994,-0.17132,0.0,0.0,0.3536,0.76628,++,False,False,False,
TALL_SHOOTERS [ft],ft,203823,Chiney Ogwumike,26,28.39,0.92446,-0.12508,0.0,0.0,1.4661,-0.49151,+-,False,False,False,
TALL_SHOOTERS [ft],ft,203824,Odyssey Sims,62,70.89,0.01516,-0.07222,0.0,0.0,-0.4756,0.55599,-+,False,False,False,
TALL_SHOOTERS [ft],ft,203825,Kayla McBride,120,127.6,-0.40615,-0.03413,0.0,0.0,-0.21538,-0.59338,--,False,False,False,
TALL_SHOOTERS [ft],ft,203826,Alyssa Thomas,100,104.06,-0.15672,-0.13747,0.0,0.0,-0.16519,-0.1622,--,False,False,False,
TALL_SHOOTERS [ft],ft,203827,Natasha Howard,94,99.19,0.55304,-0.03704,0.0,0.0,0.20105,0.87178,++,False,False,False,
TALL_SHOOTERS [ft],ft,203828,Stefanie Dolson,98,85.0,0.43947,-0.08772,0.0,0.0,0.71996,0.04006,++,False,False,False,
TALL_SHOOTERS [ft],ft,203831,Natalie Achonwa,27,25.9,0.53361,-0.1584,0.0,0.0,0.51954,0.64721,++,False,False,False,
TALL_SHOOTERS [ft],ft,203833,Chelsea Gray,114,120.0,0.22238,-0.14283,0.0,0.0,0.54651,-0.11828,+-,False,False,False,
TALL_SHOOTERS [ft],ft,203849,Theresa Plaisance,39,28.18,-0.24404,0.06451,0.0,0.0,-0.30847,-0.18667,--,False,False,False,
TALL_SHOOTERS [ft],ft,203855,Stephanie Talbot,77,67.03,0.06145,-0.10402,0.0,0.0,-0.15392,0.30607,-+,False,False,False,
TALL_SHOOTERS [ft],ft,203866,Kayla Thornton,125,81.51,0.03755,-0.04532,0.0,0.0,0.09539,-0.09088,+-,False,False,False,
TALL_SHOOTERS [ft],ft,204296,Rebecca Allen,82,74.79,0.18911,-0.01428,0.0,0.0,0.12818,0.23614,++,False,False,False,
TALL_SHOOTERS [ft],ft,204319,Jewell Loyd,122,103.58,-0.32976,0.01125,0.0,0.0,-0.10535,-0.50633,--,False,False,False,
TALL_SHOOTERS [ft],ft,204320,Amanda Zahui B,37,37.8,0.76557,0.06721,0.0,0.0,-0.05035,1.46492,-+,False,False,False,
TALL_SHOOTERS [ft],ft,204322,Elizabeth Williams,88,103.87,-0.1467,-0.10087,0.0,0.0,0.11911,-0.42011,+-,False,False,False,
TALL_SHOOTERS [ft],ft,204323,Cheyenne Parker-Tyus,93,90.23,0.08938,-0.08663,0.0,0.0,-0.04152,0.31625,-+,False,False,False,
TALL_SHOOTERS [ft],ft,204324,Dearica Hamby,121,119.43,0.25465,-0.10083,0.0,0.0,0.18,0.30843,++,False,False,False,
TALL_SHOOTERS [ft],ft,204329,Kiah Stokes,104,108.22,0.06919,-0.02893,0.0,0.0,0.17288,-0.09478,+-,False,False,False,
TALL_SHOOTERS [ft],ft,204330,Isabelle Harrison,79,67.44,0.10755,-0.08127,0.0,0.0,0.5142,-0.22252,+-,False,False,False,
TALL_SHOOTERS [ft],ft,204333,Natasha Cloud,116,105.64,-0.31575,-0.01179,0.0,0.0,-0.05863,-0.75003,--,False,False,False,
TALL_SHOOTERS [ft],ft,204335,Betnijah Laney-Hamilton,89,53.48,-0.32027,-0.07598,0.0,0.0,-0.93763,0.6388,-+,False,False,False,
TALL_SHOOTERS [ft],ft,204365,Erica Wheeler,112,110.8,0.16686,-0.03644,0.0,0.0,0.07747,0.23262,++,False,False,False,
TALL_SHOOTERS [ft],ft,1627668,Breanna Stewart,120,72.84,-0.51106,-0.06368,0.0,0.0,-0.12587,-0.94229,--,False,False,False,
TALL_SHOOTERS [ft],ft,1627669,Moriah Jefferson,87,101.17,0.06106,-0.0842,0.0,0.0,0.19157,-0.07244,+-,False,False,False,
TALL_SHOOTERS [ft],ft,1627671,Rachel Banham,94,99.19,0.0533,-0.01124,0.0,0.0,0.14448,-0.03788,+-,False,False,False,
TALL_SHOOTERS [ft],ft,1627672,Aerial Powers,59,69.42,0.28544,-0.03124,0.0,0.0,-0.46979,1.06031,-+,False,False,False,
TALL_SHOOTERS [ft],ft,1627673,Jonquel Jones,119,80.87,-0.55095,-0.06477,0.0,0.0,-0.84632,-0.27077,--,False,False,False,
TALL_SHOOTERS [ft],ft,1627674,Kahleah Copper,118,121.39,0.47214,-0.04972,0.0,0.0,0.17491,0.89467,++,False,False,False,
TALL_SHOOTERS [ft],ft,1627675,Courtney Williams,126,135.17,0.0509,-0.16124,0.0,0.0,0.14131,-0.05098,+-,False,False,False,
TALL_SHOOTERS [ft],ft,1627676,Tiffany Mitchell,92,98.45,0.04922,-0.04221,0.0,0.0,0.22858,-0.13015,+-,False,False,False,
TALL_SHOOTERS [ft],ft,1627700,Julie Allemand,20,17.76,-0.49451,-0.21521,0.0,0.0,-0.19857,-0.73206,--,False,False,False,
TALL_SHOOTERS [ft],ft,1628242,Emma Cannon,44,45.78,0.22305,-0.09485,0.0,0.0,0.2543,0.22767,++,False,False,False,
TALL_SHOOTERS [ft],ft,1628244,Sami Whitcomb,120,99.54,-0.21384,0.04143,0.0,0.0,-0.02303,-0.40548,--,False,False,False,
TALL_SHOOTERS [ft],ft,1628263,Lindsay Allen,83,92.27,0.00609,-0.10215,0.0,0.0,-0.3792,0.48776,-+,False,False,False,
TALL_SHOOTERS [ft],ft,1628269,Nia Coffey,91,89.65,-0.29889,-0.00908,0.0,0.0,-0.1022,-0.4775,--,False,False,False,
TALL_SHOOTERS [ft],ft,1628276,Kelsey Plum,119,121.72,0.01891,-0.04605,0.0,0.0,0.35786,-0.33946,+-,False,False,False,
TALL_SHOOTERS [ft],ft,1628277,Allisha Gray,116,105.64,-0.34805,-0.08071,0.0,0.0,-0.23676,-0.46338,--,False,False,False,
TALL_SHOOTERS [ft],ft,1628278,Shatori Walker-Kimbrough,110,110.19,-0.32543,-0.07113,0.0,0.0,-0.66979,0.02265,-+,False,False,False,
TALL_SHOOTERS [ft],ft,1628279,Brittney Sykes,102,104.74,-0.10059,-0.05918,0.0,0.0,-0.35158,0.28187,-+,False,False,False,
TALL_SHOOTERS [ft],ft,1628280,Brionna Jones,101,101.54,-0.12405,-0.14773,0.0,0.0,-0.12595,-0.12095,--,False,False,False,
TALL_SHOOTERS [ft],ft,1628282,Sydney Wiese,21,23.78,-0.19648,0.02966,0.0,0.0,0.22545,-0.58587,+-,False,False,False,
TALL_SHOOTERS [ft],ft,1628317,Karlie Samuelson,59,56.25,-0.18591,-0.0847,0.0,0.0,-0.04659,-0.28914,--,False,False,False,
TALL_SHOOTERS [ft],ft,1628508,Cecilia Zandalasini,29,26.41,-0.12228,-0.07129,0.0,0.0,0.61873,-0.51661,+-,False,False,False,
TALL_SHOOTERS [ft],ft,1628878,Ariel Atkins,113,116.89,-0.37137,-0.01986,0.0,0.0,-0.54537,-0.19411,--,False,False,False,
TALL_SHOOTERS [ft],ft,1628881,Monique Billings,105,99.68,0.41357,-0.11848,0.0,0.0,0.42162,0.34903,++,False,False,False,
TALL_SHOOTERS [ft],ft,1628882,Lexie Brown,50,53.39,0.00458,-0.01629,0.0,0.0,0.04903,0.16376,++,False,False,False,
TALL_SHOOTERS [ft],ft,1628886,Jordin Canada,99,111.44,-0.26611,-0.06448,0.0,0.0,-0.03444,-0.52197,--,False,False,False,
TALL_SHOOTERS [ft],ft,1628890,Diamond DeShields,70,62.16,0.22842,-0.04082,0.0,0.0,0.47331,-0.06383,+-,False,False,False,
TALL_SHOOTERS [ft],ft,1628899,Myisha Hines-Allen,105,111.31,0.43447,-0.02663,0.0,0.0,0.22248,0.68189,++,False,False,False,
TALL_SHOOTERS [ft],ft,1628909,Kelsey Mitchell,122,128.33,0.06861,0.00404,0.0,0.0,-0.1746,0.34848,-+,False,False,False,
TALL_SHOOTERS [ft],ft,1628915,Kia Nurse,95,90.78,0.03179,0.03744,0.0,0.0,0.16862,-0.11666,+-,False,False,False,
TALL_SHOOTERS [ft],ft,1628920,Mercedes Russell,80,67.64,0.21463,-0.14641,0.0,0.0,0.12994,0.50411,++,False,False,False,
TALL_SHOOTERS [ft],ft,1628922,Azurá Stevens,99,97.99,-0.26078,-0.03984,0.0,0.0,-0.31013,-0.13862,--,False,False,False,
TALL_SHOOTERS [ft],ft,1628927,Victoria Vivians,105,105.71,-0.01651,0.01421,0.0,0.0,0.12451,-0.15153,+-,False,False,False,
TALL_SHOOTERS [ft],ft,1628929,Kristy Wallace,70,74.21,0.16701,-0.06681,0.0,0.0,0.26154,0.07248,++,False,False,False,
TALL_SHOOTERS [ft],ft,1628931,Gabby Williams,43,32.52,-0.17342,-0.02618,0.0,0.0,0.11338,-0.60165,+-,False,False,False,
TALL_SHOOTERS [ft],ft,1628932,A'ja Wilson,126,126.85,0.13779,-0.16173,0.0,0.0,0.28329,-0.00536,+-,False,False,False,
TALL_SHOOTERS [ft],ft,1629476,Asia (AD) Durr,34,33.95,0.70575,-0.00622,0.0,0.0,0.81933,0.61236,++,False,False,False,
TALL_SHOOTERS [ft],ft,1629477,Sabrina Ionescu,120,76.91,-0.18623,0.04764,0.0,0.0,-0.08852,-0.35014,--,False,False,False,
TALL_SHOOTERS [ft],ft,1629478,Katie Lou Samuelson,77,84.76,0.241,-0.05604,0.0,0.0,0.48184,-0.14923,+-,False,False,False,
TALL_SHOOTERS [ft],ft,1629479,Teaira McCowan,111,113.39,-0.54452,-0.10991,0.0,0.0,-0.52207,-0.57905,--,False,False,False,
TALL_SHOOTERS [ft],ft,1629480,Kalani Brown,54,60.12,-0.94366,-0.14997,0.0,0.0,-1.03143,-0.88684,--,False,False,False,
TALL_SHOOTERS [ft],ft,1629481,Arike Ogunbowale,120,116.13,-0.02879,0.02183,0.0,0.0,0.076,-0.10861,+-,False,False,False,
TALL_SHOOTERS [ft],ft,1629482,Sophie Cunningham,107,100.21,0.30497,-0.02916,0.0,0.0,0.68249,-0.15146,+-,False,False,False,
TALL_SHOOTERS [ft],ft,1629483,Napheesa Collier,85,81.87,0.30507,-0.10019,0.0,0.0,0.5399,0.08198,++,False,False,False,
TALL_SHOOTERS [ft],ft,1629484,Megan Gustafson,62,50.22,0.07818,-0.11509,0.0,0.0,0.08913,0.06729,++,False,False,False,
TALL_SHOOTERS [ft],ft,1629488,Brianna Turner,98,88.34,0.01723,-0.21019,0.0,0.0,-0.07196,0.09792,-+,False,False,False,
TALL_SHOOTERS [ft],ft,1629491,Jessica Shepard,57,66.21,0.08553,-0.07823,0.0,0.0,0.48393,-0.42002,+-,False,False,False,
TALL_SHOOTERS [ft],ft,1629496,Ezi Magbegor,117,88.32,-0.11434,-0.12458,0.0,0.0,-0.18625,-0.0365,--,False,False,False,
TALL_SHOOTERS [ft],ft,1629497,Marina Mabrey,125,117.48,0.0615,-0.00308,0.0,0.0,0.22757,-0.08596,+-,False,False,False,
TALL_SHOOTERS [ft],ft,1629498,Jackie Young,123,128.68,0.21353,-0.14974,0.0,0.0,0.41811,-0.00155,+-,False,False,False,
TALL_SHOOTERS [ft],ft,1629501,Alanna Smith,74,75.6,0.23203,-0.04835,0.0,0.0,0.08234,0.38489,++,False,False,False,
TALL_SHOOTERS [ft],ft,1629524,Bridget Carleton,118,126.84,0.03044,-0.07979,0.0,0.0,-0.1039,0.16578,-+,False,False,False,
TALL_SHOOTERS [ft],ft,1629546,Marine Johannès,48,33.18,0.01595,-0.02702,0.0,0.0,0.19901,-0.35916,+-,False,False,False,
TALL_SHOOTERS [ft],ft,1629566,Han Xu,26,18.78,-0.1935,-0.10246,0.0,0.0,-0.43462,0.04763,-+,False,False,False,
TALL_SHOOTERS [ft],ft,1629567,Natisha Hiedeman,122,122.68,-0.22547,-0.0092,0.0,0.0,-0.4569,0.01046,-+,False,False,False,
TALL_SHOOTERS [ft],ft,1629568,Kennedy Burke,40,28.3,0.48705,-0.01651,0.0,0.0,0.46468,,+x,False,False,False,
TALL_SHOOTERS [ft],ft,1629571,Morgan Bertsch,22,18.16,0.39761,-0.03054,0.0,0.0,1.26477,0.0468,++,False,False,False,
TALL_SHOOTERS [ft],ft,1629574,Li Yueru,31,32.94,-1.29335,-0.07142,0.0,0.0,-1.07044,-1.46929,--,False,False,False,
TALL_SHOOTERS [ft],ft,1630093,Bella Alarie,21,17.97,-0.68751,-0.09492,0.0,0.0,-0.42012,-0.95,--,False,False,False,
TALL_SHOOTERS [ft],ft,1630096,DiJonai Carrington,98,103.35,0.46439,-0.04173,0.0,0.0,0.62123,0.25485,++,False,False,False,
TALL_SHOOTERS [ft],ft,1630097,Kaila Charles,22,21.44,0.70307,-0.05874,0.0,0.0,-0.13257,1.83673,-+,False,False,False,
TALL_SHOOTERS [ft],ft,1630099,Te'a Cooper,25,22.2,-0.05755,-0.02311,0.0,0.0,-0.91118,0.95038,-+,False,False,False,
TALL_SHOOTERS [ft],ft,1630101,Crystal Dangerfield,99,81.73,0.43813,-0.06827,0.0,0.0,0.18518,0.65642,++,False,False,False,
TALL_SHOOTERS [ft],ft,1630112,Tyasha Harris,110,100.95,0.0442,-0.04615,0.0,0.0,-0.01264,0.05518,-+,False,False,False,
TALL_SHOOTERS [ft],ft,1630113,Ruthy Hebard,40,46.62,-0.25194,-0.15866,0.0,0.0,-0.3935,-0.14224,--,False,False,False,
TALL_SHOOTERS [ft],ft,1630115,Joyner Holmes,35,23.78,-0.50989,0.02454,0.0,0.0,-0.95116,-0.17855,--,False,False,False,
TALL_SHOOTERS [ft],ft,1630131,Kylee Shook,21,17.77,0.52208,-0.02287,0.0,0.0,-0.01545,0.67514,-+,False,False,False,
TALL_SHOOTERS [ft],ft,1630134,Sug Sutton,54,60.12,-0.2306,-0.07924,0.0,0.0,-0.17294,-0.28927,--,False,False,False,
TALL_SHOOTERS [ft],ft,1630142,Leonie Fiebich,33,15.14,0.58305,-0.04246,0.0,0.0,0.80409,0.23939,++,False,False,False,
TALL_SHOOTERS [ft],ft,1630149,Satou Sabally,61,68.05,0.54462,-0.00756,0.0,0.0,0.90524,0.20626,++,False,False,False,
TALL_SHOOTERS [ft],ft,1630150,Chennedy Carter,51,62.9,-0.4437,-0.14782,0.0,0.0,-0.43347,-0.36479,--,False,False,False,
TALL_SHOOTERS [ft],ft,1630386,Awak Kuier,46,32.94,0.54952,-0.00424,0.0,0.0,-0.11386,0.45332,-+,False,False,False,
TALL_SHOOTERS [ft],ft,1630389,Dana Evans,87,91.22,0.13374,0.01557,0.0,0.0,0.24849,0.02169,++,False,False,False,
TALL_SHOOTERS [ft],ft,1630442,Natasha Mack,31,19.33,0.19903,-0.19244,0.0,0.0,0.0295,0.37579,++,False,False,False,
TALL_SHOOTERS [ft],ft,1630446,Michaela Onyenwere,105,99.42,0.11064,0.01175,0.0,0.0,-0.42969,0.41786,-+,False,False,False,
TALL_SHOOTERS [ft],ft,1630459,DiDi Richards,32,30.08,-0.34819,-0.05902,0.0,0.0,0.15172,-0.74556,+-,False,False,False,
TALL_SHOOTERS [ft],ft,1630462,Aari McDonald,92,95.73,0.3313,-0.01556,0.0,0.0,0.50406,0.14577,++,False,False,False,
TALL_SHOOTERS [ft],ft,1630471,Maya Caldwell,30,34.96,-0.08982,-0.0201,0.0,0.0,-0.22402,0.08491,-+,False,False,False,
TALL_SHOOTERS [ft],ft,1630957,Rui Machida,25,31.97,-0.09929,-0.00249,0.0,0.0,-0.02932,-0.12269,--,False,False,False,
TALL_SHOOTERS [ft],ft,1630996,Rae Burrell,38,45.57,0.82948,0.01519,0.0,0.0,0.35913,1.51992,++,False,False,False,
TALL_SHOOTERS [ft],ft,1631006,Kierstan Bell,32,30.35,0.00239,-0.02893,0.0,0.0,0.36283,-0.45743,+-,False,False,False,
TALL_SHOOTERS [ft],ft,1631007,Veronica Burton,66,67.27,0.12117,-0.02175,0.0,0.0,0.24589,0.0281,++,False,False,False,
TALL_SHOOTERS [ft],ft,1631009,Rhyne Howard,88,91.57,0.02037,0.01003,0.0,0.0,0.2635,-0.27346,+-,False,False,False,
TALL_SHOOTERS [ft],ft,1631019,NaLyssa Smith,88,79.46,0.28896,-0.06465,0.0,0.0,0.2403,0.24831,++,False,False,False,
TALL_SHOOTERS [ft],ft,1631022,Shakira Austin,52,51.23,0.05421,-0.1424,0.0,0.0,0.32237,-0.55103,+-,False,False,False,
TALL_SHOOTERS [ft],ft,1631031,Queen Egbo,52,51.23,-0.31632,-0.08156,0.0,0.0,0.08215,-0.71478,+-,False,False,False,
TALL_SHOOTERS [ft],ft,1631044,Naz Hillmon,90,92.25,-0.60077,-0.11083,0.0,0.0,-0.41319,-0.75284,--,False,False,False,
TALL_SHOOTERS [ft],ft,1631055,Nyara Sabally,29,19.14,-0.03434,-0.1179,0.0,0.0,0.50847,-1.12839,+-,False,False,False,
TALL_SHOOTERS [ft],ft,1631083,Emily Engstler,54,54.78,-0.41639,0.00587,0.0,0.0,-0.85015,0.02375,-+,False,False,False,
TALL_SHOOTERS [ft],ft,1631086,Lexie Hull,62,57.02,-0.09363,-0.02018,0.0,0.0,-0.58921,0.64292,-+,False,False,False,
TALL_SHOOTERS [ft],ft,1631089,Destanni Henderson,36,34.53,-0.03204,0.01788,0.0,0.0,-0.48354,1.61544,-+,False,False,False,
TALL_SHOOTERS [ft],ft,1631135,Olivia Nelson-Ododa,65,69.67,-0.07015,-0.13137,0.0,0.0,0.44452,-0.63214,+-,False,False,False,
TALL_SHOOTERS [ft],ft,1631141,Jade Melbourne,43,36.14,-0.13402,-0.06687,0.0,0.0,-0.6555,0.33154,-+,False,False,False,
TALL_SHOOTERS [ft],ft,1631263,Nikolina Milić,41,54.14,-0.19602,-0.04318,0.0,0.0,0.6494,-1.01398,+-,False,False,False,
TALL_SHOOTERS [ft],ft,1641602,Ivana Dojkić,23,21.72,-0.45479,-0.05686,0.0,0.0,-0.28504,-1.01309,--,False,False,False,
TALL_SHOOTERS [ft],ft,1641641,Robyn Parks,28,31.71,0.81954,-0.02659,0.0,0.0,1.33101,0.49097,++,False,False,False,
TALL_SHOOTERS [ft],ft,1641642,Li Meng,29,22.96,-0.5364,0.02326,0.0,0.0,-0.25812,-0.92279,--,False,False,False,
TALL_SHOOTERS [ft],ft,1641648,Aliyah Boston,70,68.5,0.12049,-0.13454,0.0,0.0,0.00632,0.45393,++,False,False,False,
TALL_SHOOTERS [ft],ft,1641649,Diamond Miller,37,40.5,-0.32279,0.00091,0.0,0.0,-0.01209,-0.44947,--,False,False,False,
TALL_SHOOTERS [ft],ft,1641650,Haley Jones,53,48.38,-0.02774,-0.05075,0.0,0.0,0.18131,-0.16153,+-,False,False,False,
TALL_SHOOTERS [ft],ft,1641651,Jordan Horston,64,50.55,0.09812,-0.12004,0.0,0.0,0.44589,-0.19005,+-,False,False,False,
TALL_SHOOTERS [ft],ft,1641652,Maddy Siegrist,33,27.24,-0.06065,-0.1897,0.0,0.0,-1.70464,1.54986,-+,False,False,False,
TALL_SHOOTERS [ft],ft,1641657,Dorka Juhász,55,55.09,0.07108,-0.03266,0.0,0.0,0.02484,0.18873,++,False,False,False,
TALL_SHOOTERS [ft],ft,1641658,Grace Berger,27,31.24,0.15945,-0.12743,0.0,0.0,0.06769,0.25842,++,False,False,False,
TALL_SHOOTERS [ft],ft,1641660,Zia Cooke,37,42.9,-0.27619,0.022,0.0,0.0,-1.17589,0.0057,-+,False,False,False,
TALL_SHOOTERS [ft],ft,1641675,Dulcy Fankam Mendjiadeu,24,18.5,0.28906,-0.07277,0.0,0.0,0.93096,,+x,False,False,False,
TALL_SHOOTERS [ft],ft,1641690,Kadi Sissoko,20,20.81,-0.15438,-0.0639,0.0,0.0,0.29504,-0.68408,+-,False,False,False,
TALL_SHOOTERS [ft],ft,1642210,Julie Vanloo,35,34.25,0.11588,0.0762,0.0,0.0,0.30088,0.00321,++,False,False,False,
TALL_SHOOTERS [ft],ft,1642244,Sevgi Uzun,28,19.03,-0.53081,-0.03373,0.0,0.0,,-0.52371,x-,False,False,False,
TALL_SHOOTERS [ft],ft,1642286,Caitlin Clark,35,23.78,-0.21833,0.01758,0.0,0.0,-0.5459,0.42032,-+,False,False,False,
TALL_SHOOTERS [ft],ft,1642288,Rickea Jackson,35,37.1,0.13622,-0.06768,0.0,0.0,0.65451,-0.35571,+-,False,False,False,
TALL_SHOOTERS [ft],ft,1642289,Kamilla Cardoso,27,25.9,-0.67135,-0.10149,0.0,0.0,-0.47886,-1.04134,--,False,False,False,
TALL_SHOOTERS [ft],ft,1642290,Aaliyah Edwards,29,26.41,0.61058,-0.1198,0.0,0.0,0.71771,0.46747,++,False,False,False,
TALL_SHOOTERS [ft],ft,1642291,Angel Reese,29,29.47,-0.12898,-0.00946,0.0,0.0,1.52312,-0.84698,+-,False,False,False,
TALL_SHOOTERS [ft],ft,1642292,Jacy Sheldon,33,36.33,0.28254,-0.07627,0.0,0.0,0.46153,0.09058,++,False,False,False,
TALL_SHOOTERS [np2],np2,100720,Sue Bird,51,33.52,0.07385,0.00601,0.0,0.0,0.13442,0.04551,++,False,False,False,
TALL_SHOOTERS [np2],np2,100940,Diana Taurasi,89,76.32,-0.15846,-0.04782,0.0,0.0,-0.15688,-0.17265,--,False,False,False,
TALL_SHOOTERS [np2],np2,201480,Sylvia Fowles,51,47.88,-0.05144,-0.07839,0.0,0.0,-0.46667,0.00859,-+,False,False,False,
TALL_SHOOTERS [np2],np2,201496,Candace Parker,58,66.69,-0.07833,-0.08989,0.0,0.0,-0.24954,0.14288,-+,False,False,False,
TALL_SHOOTERS [np2],np2,201507,Leilani Mitchell,26,28.39,-0.11523,0.05338,0.0,0.0,0.13326,-0.25475,+-,False,False,False,
TALL_SHOOTERS [np2],np2,201516,Allie Quigley,50,53.39,-0.70484,-0.00436,0.0,0.0,-1.23063,-0.17191,--,False,False,False,
TALL_SHOOTERS [np2],np2,201886,DeWanna Bonner,123,125.88,0.2593,-0.09633,0.0,0.0,0.00477,0.51026,++,False,False,False,
TALL_SHOOTERS [np2],np2,201896,Briann January,55,37.94,-0.29462,0.01763,0.0,0.0,-0.49285,0.34305,-+,False,False,False,
TALL_SHOOTERS [np2],np2,201911,Kristi Toliver,22,14.38,0.64922,0.03676,0.0,0.0,2.05813,-0.11794,+-,False,False,False,
TALL_SHOOTERS [np2],np2,201913,Kia Vaughn,42,47.57,0.85838,-0.08651,0.0,0.0,0.98858,0.72818,++,False,False,False,
TALL_SHOOTERS [np2],np2,201919,Shavonte Zellous,20,14.15,0.24135,-0.01298,0.0,0.0,3.41023,-1.67147,+-,False,False,False,
TALL_SHOOTERS [np2],np2,202250,Tina Charles,85,78.74,0.2127,-0.09002,0.0,0.0,-0.13981,0.55973,-+,False,False,False,
TALL_SHOOTERS [np2],np2,202252,Alysha Clark,93,98.82,-0.05661,-0.01115,0.0,0.0,0.04737,-0.18787,+-,False,False,False,
TALL_SHOOTERS [np2],np2,202259,Epiphanny Prince,46,40.17,-0.69222,0.0015,0.0,0.0,-0.59823,-1.0672,--,False,False,False,
TALL_SHOOTERS [np2],np2,202633,Liz Cambage,40,52.03,0.00835,-0.13518,0.0,0.0,0.60246,-0.03776,+-,False,False,False,
TALL_SHOOTERS [np2],np2,202638,Jessica Breland,20,25.25,0.50478,-0.06093,0.0,0.0,0.76929,0.5685,++,False,False,False,
TALL_SHOOTERS [np2],np2,202641,Sydney Colson,20,27.47,-0.13775,0.02579,0.0,0.0,-0.17725,0.05,-+,False,False,False,
TALL_SHOOTERS [np2],np2,202650,Jantel Lavender,37,42.9,-0.42088,-0.08745,0.0,0.0,-0.68417,-0.30694,--,False,False,False,
TALL_SHOOTERS [np2],np2,202658,Danielle Robinson,72,65.9,0.33856,0.02521,0.0,0.0,0.09223,0.68586,++,False,False,False,
TALL_SHOOTERS [np2],np2,202662,Jasmine Thomas,44,42.88,-0.52146,-0.00097,0.0,0.0,0.16966,-0.79241,+-,False,False,False,
TALL_SHOOTERS [np2],np2,202664,Courtney Vandersloot,114,91.52,-0.01977,0.03746,0.0,0.0,-0.08235,0.01078,-+,False,False,False,
TALL_SHOOTERS [np2],np2,203014,Nneka Ogwumike,105,108.56,-0.29055,-0.04413,0.0,0.0,-0.18486,-0.42456,--,False,False,False,
